2025-01-12 20:57:03,542 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 20:57:04,694 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:57:04,697 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:57:04,698 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:57:04,700 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:57:04,726 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:57:04,728 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:57:04,729 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:57:04,731 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:57:04,744 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:57:04,746 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:57:04,748 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:57:04,749 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:57:04,771 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:57:04,773 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:57:04,774 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:57:04,776 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:57:04,786 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:57:04,788 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:57:04,789 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:57:04,790 [INFO] main           :77        Reading tag: tag_5
2025-01-12 20:57:04,803 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:57:04,804 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 20:57:04,806 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 20:57:04,808 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 20:57:04,809 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:57:04,832 [CRITICAL] main           :250       tag_2 VALUE EXCEEDED 1500!
2025-01-12 20:57:04,836 [CRITICAL] main           :251       tag_2 VALUE: 12900
2025-01-12 20:57:05,095 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:57:05,187 [INFO] main           :163       No messages in the queue.
2025-01-12 20:57:05,326 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 20:57:05,327 [INFO] main           :296       Total time: 0.841500997543335
2025-01-12 20:57:06,546 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:57:06,550 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:57:06,551 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:57:06,552 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:57:06,582 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:57:06,583 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:57:06,585 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:57:06,586 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:57:06,598 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:57:06,599 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:57:06,600 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:57:06,602 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:57:06,614 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:57:06,615 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:57:06,617 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:57:06,618 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:57:06,634 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:57:06,635 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:57:06,636 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:57:06,638 [INFO] main           :77        Reading tag: tag_5
2025-01-12 20:57:06,654 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:57:06,655 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 20:57:06,656 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 20:57:06,658 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 20:57:06,659 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:57:06,676 [CRITICAL] main           :250       tag_2 VALUE EXCEEDED 1500!
2025-01-12 20:57:06,679 [CRITICAL] main           :251       tag_2 VALUE: 12900
2025-01-12 20:57:06,927 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:57:07,026 [INFO] main           :163       No messages in the queue.
2025-01-12 20:57:07,164 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 20:57:07,166 [INFO] main           :296       Total time: 0.8358128070831299
2025-01-12 20:57:08,075 [INFO] smtp_email     :38        Connected to SMTP!
