2025-01-10 00:47:00,970 [INFO] logger         :39        Logger initialized successfully!
2025-01-10 00:47:01,621 [INFO] main           :32        Modbus Device Connected
2025-01-10 00:47:01,623 [INFO] main           :44        Getting Tags Data...
2025-01-10 00:47:01,624 [INFO] main           :49        Reading tag: tag_1
2025-01-10 00:47:01,641 [INFO] main           :68        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-10 00:47:01,642 [INFO] main           :70        Converted value for tag_1: 1230
2025-01-10 00:47:01,644 [INFO] main           :80        Converted tag_1 into signed: 1230
2025-01-10 00:47:01,645 [INFO] main           :49        Reading tag: tag_2
2025-01-10 00:47:01,656 [INFO] main           :68        Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-10 00:47:01,658 [INFO] main           :70        Converted value for tag_2: 1120
2025-01-10 00:47:01,659 [INFO] main           :80        Converted tag_2 into signed: 1120
2025-01-10 00:47:01,661 [INFO] main           :49        Reading tag: tag_3
2025-01-10 00:47:01,672 [INFO] main           :68        Converting data for tag tag_3 - High Word: 12340, Low Word: 0
2025-01-10 00:47:01,673 [INFO] main           :70        Converted value for tag_3: 12340
2025-01-10 00:47:01,674 [INFO] main           :80        Converted tag_3 into signed: 12340
2025-01-10 00:47:01,676 [INFO] main           :49        Reading tag: tag_4
2025-01-10 00:47:01,688 [INFO] main           :68        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-10 00:47:01,689 [INFO] main           :70        Converted value for tag_4: 10
2025-01-10 00:47:01,690 [INFO] main           :80        Converted tag_4 into signed: 10
2025-01-10 00:47:01,691 [INFO] main           :49        Reading tag: tag_5
2025-01-10 00:47:01,700 [INFO] main           :68        Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-10 00:47:01,702 [INFO] main           :70        Converted value for tag_5: 1095585358
2025-01-10 00:47:01,703 [INFO] main           :80        Converted tag_5 into signed: 1095585358
2025-01-10 00:47:01,705 [INFO] main           :99        ASCII Data: MANN
2025-01-10 00:47:01,706 [INFO] main           :89        Data after conversion: [['tag_1', 1230], ['tag_2', 1120], ['tag_3', 12340], ['tag_4', 10], ['tag_5', 'MANN']]
2025-01-10 00:47:01,707 [INFO] main           :206       TAG 2 Value Moderate
2025-01-10 00:47:01,993 [INFO] main           :169       No messages in the queue.
2025-01-10 00:47:02,077 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-10 00:47:03,079 [INFO] main           :227       Time taken: 1.722055435180664
2025-01-10 00:47:03,309 [INFO] main           :32        Modbus Device Connected
2025-01-10 00:47:03,310 [INFO] main           :44        Getting Tags Data...
2025-01-10 00:47:03,312 [INFO] main           :49        Reading tag: tag_1
2025-01-10 00:47:03,328 [INFO] main           :68        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-10 00:47:03,329 [INFO] main           :70        Converted value for tag_1: 1230
2025-01-10 00:47:03,330 [INFO] main           :80        Converted tag_1 into signed: 1230
2025-01-10 00:47:03,331 [INFO] main           :49        Reading tag: tag_2
2025-01-10 00:47:03,344 [INFO] main           :68        Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-10 00:47:03,345 [INFO] main           :70        Converted value for tag_2: 1120
2025-01-10 00:47:03,346 [INFO] main           :80        Converted tag_2 into signed: 1120
2025-01-10 00:47:03,348 [INFO] main           :49        Reading tag: tag_3
2025-01-10 00:47:03,360 [INFO] main           :68        Converting data for tag tag_3 - High Word: 12340, Low Word: 0
2025-01-10 00:47:03,361 [INFO] main           :70        Converted value for tag_3: 12340
2025-01-10 00:47:03,363 [INFO] main           :80        Converted tag_3 into signed: 12340
2025-01-10 00:47:03,364 [INFO] main           :49        Reading tag: tag_4
2025-01-10 00:47:03,380 [INFO] main           :68        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-10 00:47:03,381 [INFO] main           :70        Converted value for tag_4: 10
2025-01-10 00:47:03,382 [INFO] main           :80        Converted tag_4 into signed: 10
2025-01-10 00:47:03,384 [INFO] main           :49        Reading tag: tag_5
2025-01-10 00:47:03,396 [INFO] main           :68        Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-10 00:47:03,397 [INFO] main           :70        Converted value for tag_5: 1095585358
2025-01-10 00:47:03,398 [INFO] main           :80        Converted tag_5 into signed: 1095585358
2025-01-10 00:47:03,400 [INFO] main           :99        ASCII Data: MANN
2025-01-10 00:47:03,401 [INFO] main           :89        Data after conversion: [['tag_1', 1230], ['tag_2', 1120], ['tag_3', 12340], ['tag_4', 10], ['tag_5', 'MANN']]
2025-01-10 00:47:03,402 [INFO] main           :206       TAG 2 Value Moderate
2025-01-10 00:47:03,702 [INFO] main           :169       No messages in the queue.
2025-01-10 00:47:03,784 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-10 00:47:04,788 [INFO] main           :227       Time taken: 1.7074153423309326
2025-01-10 00:47:05,026 [INFO] main           :32        Modbus Device Connected
2025-01-10 00:47:05,027 [INFO] main           :44        Getting Tags Data...
2025-01-10 00:47:05,028 [INFO] main           :49        Reading tag: tag_1
2025-01-10 00:47:05,040 [INFO] main           :68        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
