2025-01-11 21:28:32,437 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 21:28:33,779 [INFO] main           :67        Modbus Device Connected
2025-01-11 21:28:33,781 [INFO] main           :78        Getting Tags Data...
2025-01-11 21:28:33,782 [INFO] main           :84        Reading tag: tag_1
2025-01-11 21:28:33,800 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 21:28:33,802 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 21:28:33,803 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 21:28:33,804 [INFO] main           :84        Reading tag: tag_2
2025-01-11 21:28:33,814 [INFO] main           :104       Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-11 21:28:33,816 [INFO] main           :106       Converted value for tag_2: 1120
2025-01-11 21:28:33,819 [INFO] main           :114       Converted tag_2 into signed: 1120
2025-01-11 21:28:33,824 [INFO] main           :84        Reading tag: tag_3
2025-01-11 21:28:33,846 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 21:28:33,848 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 21:28:33,850 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 21:28:33,852 [INFO] main           :84        Reading tag: tag_4
2025-01-11 21:28:33,882 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 21:28:33,885 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 21:28:33,890 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 21:28:33,895 [INFO] main           :84        Reading tag: tag_5
2025-01-11 21:28:33,914 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 21:28:33,916 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 21:28:33,918 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 21:28:33,921 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 1120], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
