2025-01-09 22:20:30,190 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:20:30,773 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:20:30,774 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:20:30,776 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:20:30,792 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:20:30,793 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:20:30,794 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:20:30,796 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:20:30,808 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:20:30,809 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:20:30,810 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:20:30,811 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:20:30,820 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:20:30,822 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:20:30,823 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:20:30,824 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:20:30,840 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:20:30,842 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:20:30,843 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:20:30,845 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:20:30,856 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:20:30,857 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:20:30,858 [INFO] main           :108       Converted tag_5 into signed: 1313751373
2025-01-09 22:20:30,860 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758]]
2025-01-09 22:20:31,165 [INFO] main           :186       Received message: ['tag_5', '16715', '16722']
2025-01-09 22:20:31,184 [INFO] main           :228       Tag Written successfully!
2025-01-09 22:20:31,192 [INFO] main           :229       ReadHoldingRegistersResponse(dev_id=1, transaction_id=8, address=0, count=0, bits=[], registers=[16715, 8270], status=1)
2025-01-09 22:20:31,282 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 22:20:33,537 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:20:33,538 [INFO] main           :72        Getting Tags Data...
