2025-01-09 22:11:50,709 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:11:51,285 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:11:51,287 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:11:51,288 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:11:51,308 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:11:51,310 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:11:51,312 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:11:51,313 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:11:51,324 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:11:51,326 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:11:51,327 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:11:51,329 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:11:51,340 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:11:51,342 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:11:51,344 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:11:51,345 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:11:51,356 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:11:51,358 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:11:51,359 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:11:51,360 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:11:51,368 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:11:51,369 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:11:51,370 [INFO] main           :108       Converted tag_5 into signed: 1313751373
