2025-01-12 21:00:59,385 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 21:01:00,562 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:01:00,565 [INFO] main           :59        Modbus Device Connected
2025-01-12 21:01:00,566 [INFO] main           :70        Getting Tags Data...
2025-01-12 21:01:00,567 [INFO] main           :77        Reading tag: tag_1
2025-01-12 21:01:00,587 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 21:01:00,588 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 21:01:00,589 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 21:01:00,590 [INFO] main           :77        Reading tag: tag_2
2025-01-12 21:01:00,602 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 21:01:00,603 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 21:01:00,604 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 21:01:00,606 [INFO] main           :77        Reading tag: tag_3
2025-01-12 21:01:00,614 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 21:01:00,615 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 21:01:00,616 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 21:01:00,618 [INFO] main           :77        Reading tag: tag_4
2025-01-12 21:01:00,626 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 21:01:00,627 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 21:01:00,628 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 21:01:00,629 [INFO] main           :77        Reading tag: tag_5
2025-01-12 21:01:00,638 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 21:01:00,639 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 21:01:00,640 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 21:01:00,642 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 21:01:00,644 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 21:01:00,662 [CRITICAL] main           :251       tag_2 VALUE EXCEEDED 1500!
2025-01-12 21:01:00,665 [CRITICAL] main           :252       tag_2 VALUE: 12900
2025-01-12 21:01:00,887 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:01:00,958 [INFO] main           :163       No messages in the queue.
2025-01-12 21:01:01,090 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 21:01:01,091 [INFO] main           :297       Total time: 0.7639830112457275
2025-01-12 21:01:02,334 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:01:02,337 [INFO] main           :59        Modbus Device Connected
2025-01-12 21:01:02,339 [INFO] main           :70        Getting Tags Data...
2025-01-12 21:01:02,340 [INFO] main           :77        Reading tag: tag_1
2025-01-12 21:01:02,386 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 21:01:02,387 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 21:01:02,389 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 21:01:02,390 [INFO] main           :77        Reading tag: tag_2
2025-01-12 21:01:02,402 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 21:01:02,403 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 21:01:02,404 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 21:01:02,406 [INFO] main           :77        Reading tag: tag_3
2025-01-12 21:01:02,422 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 21:01:02,424 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 21:01:02,425 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 21:01:02,427 [INFO] main           :77        Reading tag: tag_4
2025-01-12 21:01:02,438 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 21:01:02,439 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 21:01:02,441 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 21:01:02,442 [INFO] main           :77        Reading tag: tag_5
2025-01-12 21:01:02,454 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 21:01:02,455 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 21:01:02,456 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 21:01:02,458 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 21:01:02,459 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 21:01:02,476 [CRITICAL] main           :251       tag_2 VALUE EXCEEDED 1500!
2025-01-12 21:01:02,479 [CRITICAL] main           :252       tag_2 VALUE: 12900
2025-01-12 21:01:04,179 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:01:04,254 [INFO] main           :163       No messages in the queue.
2025-01-12 21:01:04,376 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 21:01:04,378 [INFO] main           :297       Total time: 2.2834722995758057
2025-01-12 21:01:05,587 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:01:05,589 [INFO] main           :59        Modbus Device Connected
2025-01-12 21:01:05,590 [INFO] main           :70        Getting Tags Data...
2025-01-12 21:01:05,592 [INFO] main           :77        Reading tag: tag_1
2025-01-12 21:01:05,618 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 21:01:05,619 [INFO] main           :99        Converted value for tag_1: 1230
