2025-01-09 22:22:43,540 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:22:44,325 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:22:44,327 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:22:44,328 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:22:44,468 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:22:44,469 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:22:44,470 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:22:44,472 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:22:44,552 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:22:44,553 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:22:44,554 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:22:44,556 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:22:44,604 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:22:44,605 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:22:44,607 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:22:44,609 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:22:44,668 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:22:44,670 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:22:44,671 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:22:44,672 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:22:44,736 [INFO] main           :98        Converting data for tag tag_5 - High Word: 25699, Low Word: 25185
2025-01-09 22:22:44,737 [INFO] main           :100       Converted value for tag_5: 1650549859
2025-01-09 22:22:44,739 [INFO] main           :108       Converted tag_5 into signed: 1650549859
2025-01-09 22:22:44,741 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'abcd']]
2025-01-09 22:22:45,061 [INFO] main           :214       No messages in the queue.
2025-01-09 22:22:45,149 [INFO] rabbit_mq      :35        Message published successfully.
