2025-01-08 22:16:07,374 [INFO] logger         :39        Logger initialized successfully!
2025-01-08 22:16:07,959 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:16:07,960 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:16:07,962 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:16:07,975 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:16:07,976 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:16:07,977 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:16:07,979 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:16:07,990 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:16:07,991 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:16:07,992 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:16:07,993 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:16:08,003 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:16:08,004 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:16:08,005 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:16:08,006 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:16:08,018 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:16:08,019 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:16:08,020 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:16:08,022 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:16:08,034 [INFO] main           :88        Converting data for tag tag_5 - High Word: 16715, Low Word: 16722
2025-01-08 22:16:08,035 [INFO] main           :92        Converted value for tag_5: 1095909707
2025-01-08 22:16:08,036 [INFO] main           :99        Converted tag_5 into signed: 1095909707
2025-01-08 22:16:08,038 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KARA']]
2025-01-08 22:16:08,326 [INFO] main           :203       No messages in the queue.
2025-01-08 22:16:08,410 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:16:10,675 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:16:10,676 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:16:10,678 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:16:10,704 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:16:10,705 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:16:10,707 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:16:10,708 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:16:10,734 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:16:10,736 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:16:10,737 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:16:10,738 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:16:10,754 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:16:10,756 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:16:10,757 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:16:10,758 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:16:10,770 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:16:10,772 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:16:10,773 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:16:10,774 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:16:10,786 [INFO] main           :88        Converting data for tag tag_5 - High Word: 16715, Low Word: 16722
2025-01-08 22:16:10,787 [INFO] main           :92        Converted value for tag_5: 1095909707
2025-01-08 22:16:10,788 [INFO] main           :99        Converted tag_5 into signed: 1095909707
2025-01-08 22:16:10,790 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KARA']]
2025-01-08 22:16:11,064 [INFO] main           :203       No messages in the queue.
2025-01-08 22:16:11,138 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:16:13,373 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:16:13,375 [INFO] main           :64        Getting Tags Data...
