2025-01-07 19:54:21,309 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 19:54:21,966 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:54:21,967 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:54:21,968 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:54:21,985 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:54:21,986 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:54:21,987 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:54:21,987 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:54:22,001 [INFO] main           :85        Converting data for tag tag_2 - High Word: 123, Low Word: 0
2025-01-07 19:54:22,001 [INFO] main           :87        Converted value for tag_2: 123
2025-01-07 19:54:22,002 [INFO] main           :94        Converted tag_2 into signed: 123
2025-01-07 19:54:22,003 [INFO] main           :68        Reading tag: tag_3
2025-01-07 19:54:22,017 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 19:54:22,017 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 19:54:22,018 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 19:54:22,019 [INFO] main           :68        Reading tag: tag_4
2025-01-07 19:54:22,033 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 19:54:22,033 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 19:54:22,034 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 19:54:22,035 [INFO] main           :68        Reading tag: tag_5
2025-01-07 19:54:22,049 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 19:54:22,049 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 19:54:22,050 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 19:54:22,051 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 123], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 19:54:22,345 [INFO] main           :155       No messages in the queue.
2025-01-07 19:54:22,429 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 19:54:28,100 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:54:28,103 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:54:28,105 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:54:28,130 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:54:28,132 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:54:28,134 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:54:28,135 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:54:28,142 [INFO] main           :85        Converting data for tag tag_2 - High Word: 123, Low Word: 0
2025-01-07 19:54:28,143 [INFO] main           :87        Converted value for tag_2: 123
2025-01-07 19:54:28,145 [INFO] main           :94        Converted tag_2 into signed: 123
2025-01-07 19:54:28,146 [INFO] main           :68        Reading tag: tag_3
2025-01-07 19:54:28,153 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 19:54:28,155 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 19:54:28,157 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 19:54:28,158 [INFO] main           :68        Reading tag: tag_4
2025-01-07 19:54:28,165 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 19:54:28,167 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 19:54:28,169 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 19:54:28,170 [INFO] main           :68        Reading tag: tag_5
2025-01-07 19:54:28,177 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 19:54:28,179 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 19:54:28,181 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 19:54:28,182 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 123], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 19:54:28,465 [INFO] main           :155       No messages in the queue.
2025-01-07 19:54:28,537 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 19:54:33,779 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:54:33,781 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:54:33,783 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:54:33,805 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:54:33,807 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:54:33,809 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:54:33,810 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:54:33,817 [INFO] main           :85        Converting data for tag tag_2 - High Word: 123, Low Word: 0
2025-01-07 19:54:33,819 [INFO] main           :87        Converted value for tag_2: 123
2025-01-07 19:54:33,821 [INFO] main           :94        Converted tag_2 into signed: 123
2025-01-07 19:54:33,822 [INFO] main           :68        Reading tag: tag_3
2025-01-07 19:54:33,853 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 19:54:33,855 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 19:54:33,856 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 19:54:33,858 [INFO] main           :68        Reading tag: tag_4
2025-01-07 19:54:33,865 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 19:54:33,867 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 19:54:33,868 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 19:54:33,870 [INFO] main           :68        Reading tag: tag_5
2025-01-07 19:54:33,877 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 19:54:33,879 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 19:54:33,880 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 19:54:33,882 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 123], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 19:54:34,217 [INFO] main           :155       No messages in the queue.
2025-01-07 19:54:34,313 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 19:54:39,578 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:54:39,579 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:54:39,581 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:54:39,601 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:54:39,601 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:54:39,602 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:54:39,603 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:54:39,613 [INFO] main           :85        Converting data for tag tag_2 - High Word: 123, Low Word: 0
2025-01-07 19:54:39,613 [INFO] main           :87        Converted value for tag_2: 123
2025-01-07 19:54:39,614 [INFO] main           :94        Converted tag_2 into signed: 123
2025-01-07 19:54:39,615 [INFO] main           :68        Reading tag: tag_3
2025-01-07 19:54:39,629 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 19:54:39,630 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 19:54:39,631 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 19:54:39,632 [INFO] main           :68        Reading tag: tag_4
2025-01-07 19:54:39,645 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 19:54:39,646 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 19:54:39,647 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 19:54:39,649 [INFO] main           :68        Reading tag: tag_5
2025-01-07 19:54:39,665 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 19:54:39,666 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 19:54:39,668 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 19:54:39,669 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 123], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 19:54:39,962 [INFO] main           :135       Received message: ['tag_2', '4566543']
2025-01-07 19:54:39,980 [INFO] main           :146       Tag Written successfully!
2025-01-07 19:54:40,081 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 19:54:45,354 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:54:45,355 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:54:45,356 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:54:45,369 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:54:45,370 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:54:45,371 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:54:45,371 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:54:45,385 [INFO] main           :85        Converting data for tag tag_2 - High Word: 44559, Low Word: 69
2025-01-07 19:54:45,385 [INFO] main           :87        Converted value for tag_2: 4566543
2025-01-07 19:54:45,386 [INFO] main           :94        Converted tag_2 into signed: 4566543
2025-01-07 19:54:45,387 [INFO] main           :68        Reading tag: tag_3
2025-01-07 19:54:45,401 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 19:54:45,402 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 19:54:45,403 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 19:54:45,403 [INFO] main           :68        Reading tag: tag_4
2025-01-07 19:54:45,417 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 19:54:45,417 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 19:54:45,418 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 19:54:45,419 [INFO] main           :68        Reading tag: tag_5
2025-01-07 19:54:45,432 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 19:54:45,433 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 19:54:45,434 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 19:54:45,435 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 4566543], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 19:54:46,285 [INFO] main           :155       No messages in the queue.
2025-01-07 19:54:46,449 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 19:54:51,815 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:54:51,817 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:54:51,819 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:54:52,034 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:54:52,035 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:54:52,037 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:54:52,038 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:54:52,070 [INFO] main           :85        Converting data for tag tag_2 - High Word: 44559, Low Word: 69
2025-01-07 19:54:52,071 [INFO] main           :87        Converted value for tag_2: 4566543
2025-01-07 19:54:52,073 [INFO] main           :94        Converted tag_2 into signed: 4566543
2025-01-07 19:54:52,074 [INFO] main           :68        Reading tag: tag_3
2025-01-07 19:54:52,105 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 19:54:52,107 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 19:54:52,109 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 19:54:52,110 [INFO] main           :68        Reading tag: tag_4
2025-01-07 19:54:52,158 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 19:54:52,159 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 19:54:52,161 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 19:54:52,162 [INFO] main           :68        Reading tag: tag_5
2025-01-07 19:54:52,221 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 19:54:52,223 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 19:54:52,224 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 19:54:52,226 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 4566543], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 19:54:52,577 [INFO] main           :155       No messages in the queue.
2025-01-07 19:54:52,661 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 19:54:59,443 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:54:59,445 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:54:59,447 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:54:59,473 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:54:59,475 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:54:59,477 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:54:59,478 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:54:59,485 [INFO] main           :85        Converting data for tag tag_2 - High Word: 44559, Low Word: 69
2025-01-07 19:54:59,487 [INFO] main           :87        Converted value for tag_2: 4566543
2025-01-07 19:54:59,489 [INFO] main           :94        Converted tag_2 into signed: 4566543
2025-01-07 19:54:59,490 [INFO] main           :68        Reading tag: tag_3
2025-01-07 19:54:59,497 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 19:54:59,499 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 19:54:59,501 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 19:54:59,502 [INFO] main           :68        Reading tag: tag_4
2025-01-07 19:54:59,521 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 19:54:59,523 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 19:54:59,524 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 19:54:59,526 [INFO] main           :68        Reading tag: tag_5
2025-01-07 19:54:59,541 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 19:54:59,542 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 19:54:59,543 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 19:54:59,545 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 4566543], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 19:54:59,833 [INFO] main           :155       No messages in the queue.
2025-01-07 19:54:59,909 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 19:55:05,151 [INFO] main           :55        Modbus Device Connected
2025-01-07 19:55:05,153 [INFO] main           :63        Getting Tags Data...
2025-01-07 19:55:05,155 [INFO] main           :68        Reading tag: tag_1
2025-01-07 19:55:05,178 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 19:55:05,179 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 19:55:05,181 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 19:55:05,182 [INFO] main           :68        Reading tag: tag_2
2025-01-07 19:55:05,189 [INFO] main           :85        Converting data for tag tag_2 - High Word: 44559, Low Word: 69
2025-01-07 19:55:05,191 [INFO] main           :87        Converted value for tag_2: 4566543
2025-01-07 19:55:05,193 [INFO] main           :94        Converted tag_2 into signed: 4566543
2025-01-07 19:55:05,195 [INFO] main           :68        Reading tag: tag_3
