2025-01-11 22:12:10,108 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 22:12:11,395 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:12:11,396 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:12:11,397 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:12:11,409 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:12:11,410 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:12:11,412 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:12:11,413 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:12:11,425 [INFO] main           :104       Converting data for tag tag_2 - High Word: 54944, Low Word: 196
2025-01-11 22:12:11,426 [INFO] main           :106       Converted value for tag_2: 12900000
2025-01-11 22:12:11,427 [INFO] main           :114       Converted tag_2 into signed: 12900000
2025-01-11 22:12:11,429 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:12:11,438 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:12:11,441 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:12:11,442 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:12:11,444 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:12:11,458 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:12:11,459 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:12:11,460 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:12:11,462 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:12:11,470 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:12:11,471 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:12:11,473 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:12:11,475 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900000], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:12:11,476 [CRITICAL] main           :252       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:12:11,478 [CRITICAL] main           :253       tag_2 VALUE: 12900000
2025-01-11 22:12:11,479 [INFO] smtp_email     :15        Connecting to SMTP
2025-01-11 22:12:11,481 [INFO] smtp_email     :19        Connected to SMTP!
2025-01-11 22:12:15,178 [INFO] main           :265       Notification Sent
2025-01-11 22:12:15,454 [INFO] main           :220       No messages in the queue.
2025-01-11 22:12:15,541 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:12:16,791 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:12:16,792 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:12:16,794 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:12:16,810 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:12:16,811 [INFO] main           :106       Converted value for tag_1: 1230
