2025-01-08 21:05:02,051 [INFO] logger         :39        Logger initialized successfully!
2025-01-08 21:05:02,791 [INFO] main           :56        Modbus Device Connected
2025-01-08 21:05:02,793 [INFO] main           :64        Getting Tags Data...
2025-01-08 21:05:02,794 [INFO] main           :69        Reading tag: tag_1
2025-01-08 21:05:02,915 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 21:05:02,916 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 21:05:02,917 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 21:05:02,918 [INFO] main           :69        Reading tag: tag_2
2025-01-08 21:05:02,926 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 21:05:02,927 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 21:05:02,928 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 21:05:02,929 [INFO] main           :69        Reading tag: tag_3
2025-01-08 21:05:02,938 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 21:05:02,939 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 21:05:02,940 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 21:05:02,941 [INFO] main           :69        Reading tag: tag_4
2025-01-08 21:05:02,954 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 21:05:02,955 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 21:05:02,956 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 21:05:02,957 [INFO] main           :69        Reading tag: tag_5
2025-01-08 21:05:02,970 [INFO] main           :88        Converting data for tag tag_5 - High Word: 18499, Low Word: 21057
2025-01-08 21:05:02,971 [INFO] main           :92        Converted value for tag_5: 1380010051
2025-01-08 21:05:02,972 [INFO] main           :99        Converted tag_5 into signed: 1380010051
2025-01-08 21:05:02,973 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'CHAR']]
2025-01-08 21:05:03,346 [INFO] main           :193       No messages in the queue.
2025-01-08 21:05:03,442 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 21:05:05,696 [INFO] main           :56        Modbus Device Connected
2025-01-08 21:05:05,698 [INFO] main           :64        Getting Tags Data...
2025-01-08 21:05:05,700 [INFO] main           :69        Reading tag: tag_1
2025-01-08 21:05:05,727 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 21:05:05,729 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 21:05:05,730 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 21:05:05,732 [INFO] main           :69        Reading tag: tag_2
2025-01-08 21:05:05,739 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 21:05:05,741 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 21:05:05,742 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 21:05:05,744 [INFO] main           :69        Reading tag: tag_3
2025-01-08 21:05:05,751 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 21:05:05,753 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 21:05:05,754 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 21:05:05,756 [INFO] main           :69        Reading tag: tag_4
2025-01-08 21:05:05,763 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 21:05:05,765 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 21:05:05,766 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 21:05:05,768 [INFO] main           :69        Reading tag: tag_5
2025-01-08 21:05:05,778 [INFO] main           :88        Converting data for tag tag_5 - High Word: 18499, Low Word: 21057
2025-01-08 21:05:05,779 [INFO] main           :92        Converted value for tag_5: 1380010051
2025-01-08 21:05:05,780 [INFO] main           :99        Converted tag_5 into signed: 1380010051
2025-01-08 21:05:05,781 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'CHAR']]
2025-01-08 21:05:06,059 [INFO] main           :193       No messages in the queue.
2025-01-08 21:05:06,150 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 21:05:08,447 [INFO] main           :56        Modbus Device Connected
2025-01-08 21:05:08,448 [INFO] main           :64        Getting Tags Data...
2025-01-08 21:05:08,449 [INFO] main           :69        Reading tag: tag_1
2025-01-08 21:05:08,494 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 21:05:08,495 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 21:05:08,496 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 21:05:08,497 [INFO] main           :69        Reading tag: tag_2
2025-01-08 21:05:08,510 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 21:05:08,511 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 21:05:08,512 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 21:05:08,513 [INFO] main           :69        Reading tag: tag_3
2025-01-08 21:05:08,546 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 21:05:08,547 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 21:05:08,548 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 21:05:08,549 [INFO] main           :69        Reading tag: tag_4
2025-01-08 21:05:08,562 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 21:05:08,563 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 21:05:08,564 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 21:05:08,565 [INFO] main           :69        Reading tag: tag_5
2025-01-08 21:05:08,598 [INFO] main           :88        Converting data for tag tag_5 - High Word: 18499, Low Word: 21057
2025-01-08 21:05:08,599 [INFO] main           :92        Converted value for tag_5: 1380010051
2025-01-08 21:05:08,600 [INFO] main           :99        Converted tag_5 into signed: 1380010051
2025-01-08 21:05:08,601 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'CHAR']]
2025-01-08 21:05:08,946 [INFO] main           :193       No messages in the queue.
2025-01-08 21:05:09,030 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 21:05:11,283 [INFO] main           :56        Modbus Device Connected
2025-01-08 21:05:11,284 [INFO] main           :64        Getting Tags Data...
2025-01-08 21:05:11,285 [INFO] main           :69        Reading tag: tag_1
2025-01-08 21:05:11,310 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 21:05:11,311 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 21:05:11,312 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 21:05:11,313 [INFO] main           :69        Reading tag: tag_2
2025-01-08 21:05:11,330 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 21:05:11,331 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 21:05:11,332 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 21:05:11,333 [INFO] main           :69        Reading tag: tag_3
2025-01-08 21:05:11,346 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 21:05:11,347 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 21:05:11,348 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 21:05:11,349 [INFO] main           :69        Reading tag: tag_4
2025-01-08 21:05:11,362 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 21:05:11,363 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 21:05:11,364 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 21:05:11,365 [INFO] main           :69        Reading tag: tag_5
2025-01-08 21:05:11,374 [INFO] main           :88        Converting data for tag tag_5 - High Word: 18499, Low Word: 21057
2025-01-08 21:05:11,375 [INFO] main           :92        Converted value for tag_5: 1380010051
