2025-01-12 19:17:49,663 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 19:17:50,918 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 19:17:50,921 [INFO] main           :68        Modbus Device Connected
2025-01-12 19:17:50,922 [INFO] main           :79        Getting Tags Data...
2025-01-12 19:17:50,923 [INFO] main           :85        Reading tag: tag_1
2025-01-12 19:17:50,950 [INFO] main           :105       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 19:17:50,951 [INFO] main           :107       Converted value for tag_1: 1230
2025-01-12 19:17:50,954 [INFO] main           :115       Converted tag_1 into signed: 1230
2025-01-12 19:17:50,956 [INFO] main           :85        Reading tag: tag_2
2025-01-12 19:17:50,970 [INFO] main           :105       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 19:17:50,971 [INFO] main           :107       Converted value for tag_2: 12900
2025-01-12 19:17:50,972 [INFO] main           :115       Converted tag_2 into signed: 12900
2025-01-12 19:17:50,974 [INFO] main           :85        Reading tag: tag_3
2025-01-12 19:17:50,986 [INFO] main           :105       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 19:17:50,987 [INFO] main           :107       Converted value for tag_3: 20
2025-01-12 19:17:50,988 [INFO] main           :115       Converted tag_3 into signed: 20
2025-01-12 19:17:50,990 [INFO] main           :85        Reading tag: tag_4
2025-01-12 19:17:50,994 [INFO] main           :105       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 19:17:50,996 [INFO] main           :107       Converted value for tag_4: 10
2025-01-12 19:17:50,997 [INFO] main           :115       Converted tag_4 into signed: 10
2025-01-12 19:17:50,999 [INFO] main           :85        Reading tag: tag_5
2025-01-12 19:17:51,026 [INFO] main           :105       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 19:17:51,028 [INFO] main           :107       Converted value for tag_5: 1650549345
2025-01-12 19:17:51,031 [INFO] main           :115       Converted tag_5 into signed: 1650549345
2025-01-12 19:17:51,033 [INFO] main           :125       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 19:17:51,035 [CRITICAL] main           :262       tag_2 VALUE EXCEEDED 1500!
2025-01-12 19:17:51,036 [CRITICAL] main           :263       tag_2 VALUE: 12900
