2025-01-12 21:08:41,376 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 21:08:42,603 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:08:42,605 [INFO] main           :59        Modbus Device Connected
2025-01-12 21:08:42,606 [INFO] main           :70        Getting Tags Data...
2025-01-12 21:08:42,607 [INFO] main           :77        Reading tag: tag_1
2025-01-12 21:08:42,635 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 21:08:42,636 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 21:08:42,637 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 21:08:42,638 [INFO] main           :77        Reading tag: tag_2
2025-01-12 21:08:42,683 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 21:08:42,684 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 21:08:42,685 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 21:08:42,686 [INFO] main           :77        Reading tag: tag_3
2025-01-12 21:08:42,698 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 21:08:42,699 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 21:08:42,701 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 21:08:42,703 [INFO] main           :77        Reading tag: tag_4
2025-01-12 21:08:42,734 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 21:08:42,735 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 21:08:42,737 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 21:08:42,738 [INFO] main           :77        Reading tag: tag_5
2025-01-12 21:08:42,782 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 21:08:42,783 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 21:08:42,784 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 21:08:42,786 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 21:08:42,787 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 21:08:42,806 [CRITICAL] main           :251       tag_2 VALUE EXCEEDED 1500!
2025-01-12 21:08:42,808 [CRITICAL] main           :252       tag_2 VALUE: 12900
2025-01-12 21:08:43,023 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:08:43,099 [INFO] main           :135       Received message: tag_1:12
2025-01-12 21:08:43,101 [ERROR] main           :161       Error processing message: invalid syntax (<unknown>, line 1)
2025-01-12 21:08:43,229 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 21:08:43,231 [INFO] main           :297       Total time: 0.9089922904968262
2025-01-12 21:08:44,426 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:08:44,429 [INFO] main           :59        Modbus Device Connected
2025-01-12 21:08:44,431 [INFO] main           :70        Getting Tags Data...
2025-01-12 21:08:44,432 [INFO] main           :77        Reading tag: tag_1
2025-01-12 21:08:44,450 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 21:08:44,452 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 21:08:44,453 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 21:08:44,455 [INFO] main           :77        Reading tag: tag_2
2025-01-12 21:08:44,466 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 21:08:44,467 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 21:08:44,468 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 21:08:44,470 [INFO] main           :77        Reading tag: tag_3
2025-01-12 21:08:44,482 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 21:08:44,483 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 21:08:44,484 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 21:08:44,486 [INFO] main           :77        Reading tag: tag_4
