2025-01-07 22:37:56,872 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 22:37:57,498 [INFO] main           :56        Modbus Device Connected
2025-01-07 22:37:57,502 [INFO] main           :64        Getting Tags Data...
2025-01-07 22:37:57,504 [INFO] main           :69        Reading tag: tag_1
2025-01-07 22:37:57,519 [INFO] main           :86        Converting data for tag tag_1 - High Word: 12310, Low Word: 0
2025-01-07 22:37:57,526 [INFO] main           :88        Converted value for tag_1: 12310
2025-01-07 22:37:57,527 [INFO] main           :95        Converted tag_1 into signed: 12310
2025-01-07 22:37:57,529 [INFO] main           :69        Reading tag: tag_2
2025-01-07 22:37:57,537 [INFO] main           :86        Converting data for tag tag_2 - High Word: 23, Low Word: 0
2025-01-07 22:37:57,539 [INFO] main           :88        Converted value for tag_2: 23
2025-01-07 22:37:57,541 [INFO] main           :95        Converted tag_2 into signed: 23
2025-01-07 22:37:57,543 [INFO] main           :69        Reading tag: tag_3
2025-01-07 22:37:57,553 [INFO] main           :86        Converting data for tag tag_3 - High Word: 12, Low Word: 0
2025-01-07 22:37:57,555 [INFO] main           :88        Converted value for tag_3: 12
2025-01-07 22:37:57,556 [INFO] main           :95        Converted tag_3 into signed: 12
2025-01-07 22:37:57,558 [INFO] main           :69        Reading tag: tag_4
2025-01-07 22:37:57,569 [INFO] main           :86        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 22:37:57,570 [INFO] main           :88        Converted value for tag_4: 131532758
2025-01-07 22:37:57,571 [INFO] main           :95        Converted tag_4 into signed: 131532758
2025-01-07 22:37:57,572 [INFO] main           :69        Reading tag: tag_5
2025-01-07 22:37:57,585 [INFO] main           :86        Converting data for tag tag_5 - High Word: 57127, Low Word: 33168
2025-01-07 22:37:57,586 [INFO] main           :88        Converted value for tag_5: 2173755175
2025-01-07 22:37:57,587 [INFO] main           :95        Converted tag_5 into signed: -2121212121
2025-01-07 22:37:57,588 [INFO] main           :100       Data after conversion: [['tag_1', 12310], ['tag_2', 23], ['tag_3', 12], ['tag_4', 131532758], ['tag_5', -2121212121]]
2025-01-07 22:37:57,885 [INFO] main           :196       No messages in the queue.
2025-01-07 22:37:57,969 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 22:38:00,254 [INFO] main           :56        Modbus Device Connected
2025-01-07 22:38:00,255 [INFO] main           :64        Getting Tags Data...
2025-01-07 22:38:00,256 [INFO] main           :69        Reading tag: tag_1
2025-01-07 22:38:00,289 [INFO] main           :86        Converting data for tag tag_1 - High Word: 12310, Low Word: 0
2025-01-07 22:38:00,290 [INFO] main           :88        Converted value for tag_1: 12310
2025-01-07 22:38:00,291 [INFO] main           :95        Converted tag_1 into signed: 12310
2025-01-07 22:38:00,292 [INFO] main           :69        Reading tag: tag_2
2025-01-07 22:38:00,301 [INFO] main           :86        Converting data for tag tag_2 - High Word: 23, Low Word: 0
2025-01-07 22:38:00,302 [INFO] main           :88        Converted value for tag_2: 23
2025-01-07 22:38:00,303 [INFO] main           :95        Converted tag_2 into signed: 23
