2025-01-07 00:32:08,509 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 00:32:09,136 [INFO] main           :55        Modbus Device Connected
2025-01-07 00:32:09,138 [INFO] main           :63        Getting Tags Data...
2025-01-07 00:32:09,139 [INFO] main           :68        Reading tag: tag_1
2025-01-07 00:32:09,167 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 00:32:09,168 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 00:32:09,169 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 00:32:09,171 [INFO] main           :68        Reading tag: tag_2
2025-01-07 00:32:09,179 [INFO] main           :85        Converting data for tag tag_2 - High Word: 0, Low Word: 2003
2025-01-07 00:32:09,181 [INFO] main           :87        Converted value for tag_2: 131268608
2025-01-07 00:32:09,182 [INFO] main           :94        Converted tag_2 into signed: 131268608
2025-01-07 00:32:09,183 [INFO] main           :68        Reading tag: tag_3
2025-01-07 00:32:09,195 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 00:32:09,196 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 00:32:09,197 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 00:32:09,198 [INFO] main           :68        Reading tag: tag_4
2025-01-07 00:32:09,211 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 00:32:09,212 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 00:32:09,213 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 00:32:09,215 [INFO] main           :68        Reading tag: tag_5
2025-01-07 00:32:09,227 [INFO] main           :85        Converting data for tag tag_5 - High Word: 2008, Low Word: 2009
2025-01-07 00:32:09,228 [INFO] main           :87        Converted value for tag_5: 131663832
2025-01-07 00:32:09,229 [INFO] main           :94        Converted tag_5 into signed: 131663832
2025-01-07 00:32:09,230 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 131268608], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 131663832]]
2025-01-07 00:32:09,540 [INFO] main           :135       Received message: ['tag_2', '123']
2025-01-07 00:32:09,571 [INFO] main           :146       Tag Written successfully!
2025-01-07 00:32:09,671 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 00:32:14,952 [INFO] main           :55        Modbus Device Connected
2025-01-07 00:32:14,953 [INFO] main           :63        Getting Tags Data...
2025-01-07 00:32:14,955 [INFO] main           :68        Reading tag: tag_1
2025-01-07 00:32:14,967 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 00:32:14,968 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 00:32:14,969 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 00:32:14,970 [INFO] main           :68        Reading tag: tag_2
2025-01-07 00:32:14,983 [INFO] main           :85        Converting data for tag tag_2 - High Word: 123, Low Word: 0
2025-01-07 00:32:14,984 [INFO] main           :87        Converted value for tag_2: 123
2025-01-07 00:32:14,985 [INFO] main           :94        Converted tag_2 into signed: 123
2025-01-07 00:32:14,986 [INFO] main           :68        Reading tag: tag_3
2025-01-07 00:32:15,003 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 00:32:15,004 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 00:32:15,005 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 00:32:15,006 [INFO] main           :68        Reading tag: tag_4
2025-01-07 00:32:15,023 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 00:32:15,024 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 00:32:15,025 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 00:32:15,027 [INFO] main           :68        Reading tag: tag_5
2025-01-07 00:32:15,035 [INFO] main           :85        Converting data for tag tag_5 - High Word: 2008, Low Word: 2009
2025-01-07 00:32:15,036 [INFO] main           :87        Converted value for tag_5: 131663832
2025-01-07 00:32:15,038 [INFO] main           :94        Converted tag_5 into signed: 131663832
2025-01-07 00:32:15,039 [INFO] main           :99        Data after conversion: [['tag_1', 9397], ['tag_2', 123], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 131663832]]
2025-01-07 00:32:15,371 [INFO] main           :155       No messages in the queue.
2025-01-07 00:32:15,451 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 00:32:22,366 [INFO] main           :55        Modbus Device Connected
2025-01-07 00:32:22,368 [INFO] main           :63        Getting Tags Data...
2025-01-07 00:32:22,370 [INFO] main           :68        Reading tag: tag_1
2025-01-07 00:32:22,488 [INFO] main           :85        Converting data for tag tag_1 - High Word: 9397, Low Word: 0
2025-01-07 00:32:22,489 [INFO] main           :87        Converted value for tag_1: 9397
2025-01-07 00:32:22,491 [INFO] main           :94        Converted tag_1 into signed: 9397
2025-01-07 00:32:22,492 [INFO] main           :68        Reading tag: tag_2
2025-01-07 00:32:22,503 [INFO] main           :85        Converting data for tag tag_2 - High Word: 123, Low Word: 0
2025-01-07 00:32:22,505 [INFO] main           :87        Converted value for tag_2: 123
2025-01-07 00:32:22,506 [INFO] main           :94        Converted tag_2 into signed: 123
2025-01-07 00:32:22,507 [INFO] main           :68        Reading tag: tag_3
2025-01-07 00:32:22,515 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 00:32:22,517 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 00:32:22,518 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 00:32:22,522 [INFO] main           :68        Reading tag: tag_4
