2025-01-12 21:33:06,975 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 21:33:08,251 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 21:33:08,253 [INFO] main           :60        Modbus Device Connected
2025-01-12 21:33:08,254 [INFO] main           :71        Getting Tags Data...
2025-01-12 21:33:08,255 [INFO] main           :78        Reading tag: tag_1
2025-01-12 21:33:08,286 [INFO] main           :98        Converting data for tag tag_1 - High Word: 7700, Low Word: 0
2025-01-12 21:33:08,287 [INFO] main           :100       Converted value for tag_1: 7700
2025-01-12 21:33:08,288 [INFO] main           :108       Converted tag_1 into signed: 7700
2025-01-12 21:33:08,291 [INFO] main           :78        Reading tag: tag_2
2025-01-12 21:33:08,302 [INFO] main           :98        Converting data for tag tag_2 - High Word: 5700, Low Word: 0
2025-01-12 21:33:08,303 [INFO] main           :100       Converted value for tag_2: 5700
2025-01-12 21:33:08,304 [INFO] main           :108       Converted tag_2 into signed: 5700
2025-01-12 21:33:08,305 [INFO] main           :78        Reading tag: tag_3
2025-01-12 21:33:08,322 [INFO] main           :98        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 21:33:08,323 [INFO] main           :100       Converted value for tag_3: 20
2025-01-12 21:33:08,324 [INFO] main           :108       Converted tag_3 into signed: 20
2025-01-12 21:33:08,325 [INFO] main           :78        Reading tag: tag_4
2025-01-12 21:33:08,338 [INFO] main           :98        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 21:33:08,339 [INFO] main           :100       Converted value for tag_4: 10
2025-01-12 21:33:08,340 [INFO] main           :108       Converted tag_4 into signed: 10
2025-01-12 21:33:08,341 [INFO] main           :78        Reading tag: tag_5
2025-01-12 21:33:08,358 [INFO] main           :98        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 21:33:08,359 [INFO] main           :100       Converted value for tag_5: 1650549345
2025-01-12 21:33:08,361 [INFO] main           :108       Converted tag_5 into signed: 1650549345
2025-01-12 21:33:08,362 [INFO] main           :174       ASCII of tag_5: abab
