2025-01-09 23:16:27,356 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 23:16:27,741 [INFO] smtp_email     :38        Not Sent: name 'send' is not defined
2025-01-09 23:16:28,005 [INFO] main           :63        Modbus Device Connected
2025-01-09 23:16:28,007 [INFO] main           :74        Getting Tags Data...
2025-01-09 23:16:28,008 [INFO] main           :80        Reading tag: tag_1
2025-01-09 23:16:28,024 [INFO] main           :100       Converting data for tag tag_1 - High Word: 435, Low Word: 0
2025-01-09 23:16:28,025 [INFO] main           :102       Converted value for tag_1: 435
2025-01-09 23:16:28,026 [INFO] main           :110       Converted tag_1 into signed: 435
2025-01-09 23:16:28,028 [INFO] main           :80        Reading tag: tag_2
2025-01-09 23:16:28,036 [INFO] main           :100       Converting data for tag tag_2 - High Word: 3430, Low Word: 0
2025-01-09 23:16:28,037 [INFO] main           :102       Converted value for tag_2: 3430
2025-01-09 23:16:28,038 [INFO] main           :110       Converted tag_2 into signed: 3430
2025-01-09 23:16:28,040 [INFO] main           :80        Reading tag: tag_3
2025-01-09 23:16:28,052 [INFO] main           :100       Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 23:16:28,053 [INFO] main           :102       Converted value for tag_3: 2220
2025-01-09 23:16:28,054 [INFO] main           :110       Converted tag_3 into signed: 2220
2025-01-09 23:16:28,055 [INFO] main           :80        Reading tag: tag_4
2025-01-09 23:16:28,084 [INFO] main           :100       Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 23:16:28,085 [INFO] main           :102       Converted value for tag_4: 131532758
2025-01-09 23:16:28,086 [INFO] main           :110       Converted tag_4 into signed: 131532758
2025-01-09 23:16:28,087 [INFO] main           :80        Reading tag: tag_5
2025-01-09 23:16:28,160 [INFO] main           :100       Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-09 23:16:28,161 [INFO] main           :102       Converted value for tag_5: 1095585358
2025-01-09 23:16:28,162 [INFO] main           :110       Converted tag_5 into signed: 1095585358
2025-01-09 23:16:28,163 [INFO] main           :120       Data after conversion: [['tag_1', 435], ['tag_2', 3430], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 23:16:28,165 [INFO] main           :244       TAG 2 Value exceeded 1500!
2025-01-09 23:16:28,166 [INFO] main           :248       Not Sent!: {e}
2025-01-09 23:16:29,057 [INFO] main           :216       No messages in the queue.
2025-01-09 23:16:29,281 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 23:16:30,933 [INFO] main           :63        Modbus Device Connected
2025-01-09 23:16:30,934 [INFO] main           :74        Getting Tags Data...
2025-01-09 23:16:30,936 [INFO] main           :80        Reading tag: tag_1
2025-01-09 23:16:31,024 [INFO] main           :100       Converting data for tag tag_1 - High Word: 435, Low Word: 0
2025-01-09 23:16:31,025 [INFO] main           :102       Converted value for tag_1: 435
2025-01-09 23:16:31,026 [INFO] main           :110       Converted tag_1 into signed: 435
2025-01-09 23:16:31,028 [INFO] main           :80        Reading tag: tag_2
2025-01-09 23:16:31,076 [INFO] main           :100       Converting data for tag tag_2 - High Word: 3430, Low Word: 0
2025-01-09 23:16:31,077 [INFO] main           :102       Converted value for tag_2: 3430
