2025-01-07 21:17:21,143 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 21:17:21,730 [INFO] main           :55        Modbus Device Connected
2025-01-07 21:17:21,731 [INFO] main           :63        Getting Tags Data...
2025-01-07 21:17:21,732 [INFO] main           :68        Reading tag: tag_1
2025-01-07 21:17:21,749 [INFO] main           :85        Converting data for tag tag_1 - High Word: 555, Low Word: 0
2025-01-07 21:17:21,750 [INFO] main           :87        Converted value for tag_1: 555
2025-01-07 21:17:21,751 [INFO] main           :94        Converted tag_1 into signed: 555
2025-01-07 21:17:21,752 [INFO] main           :68        Reading tag: tag_2
2025-01-07 21:17:21,765 [INFO] main           :85        Converting data for tag tag_2 - High Word: 3423, Low Word: 0
2025-01-07 21:17:21,766 [INFO] main           :87        Converted value for tag_2: 3423
2025-01-07 21:17:21,767 [INFO] main           :94        Converted tag_2 into signed: 3423
2025-01-07 21:17:21,768 [INFO] main           :68        Reading tag: tag_3
2025-01-07 21:17:21,777 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 21:17:21,778 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 21:17:21,779 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 21:17:21,780 [INFO] main           :68        Reading tag: tag_4
2025-01-07 21:17:21,793 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 21:17:21,794 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 21:17:21,795 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 21:17:21,797 [INFO] main           :68        Reading tag: tag_5
2025-01-07 21:17:21,809 [INFO] main           :85        Converting data for tag tag_5 - High Word: 76, Low Word: 0
2025-01-07 21:17:21,810 [INFO] main           :87        Converted value for tag_5: 76
2025-01-07 21:17:21,811 [INFO] main           :94        Converted tag_5 into signed: 76
2025-01-07 21:17:21,812 [INFO] main           :99        Data after conversion: [['tag_1', 555], ['tag_2', 3423], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 76]]
2025-01-07 21:17:22,106 [INFO] main           :135       Received message: ['tag_1', '98']
2025-01-07 21:17:22,124 [INFO] main           :146       Tag Written successfully!
2025-01-07 21:17:22,209 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 21:17:27,443 [INFO] main           :55        Modbus Device Connected
2025-01-07 21:17:27,445 [INFO] main           :63        Getting Tags Data...
2025-01-07 21:17:27,447 [INFO] main           :68        Reading tag: tag_1
2025-01-07 21:17:27,469 [INFO] main           :85        Converting data for tag tag_1 - High Word: 98, Low Word: 0
2025-01-07 21:17:27,471 [INFO] main           :87        Converted value for tag_1: 98
2025-01-07 21:17:27,473 [INFO] main           :94        Converted tag_1 into signed: 98
2025-01-07 21:17:27,475 [INFO] main           :68        Reading tag: tag_2
2025-01-07 21:17:27,489 [INFO] main           :85        Converting data for tag tag_2 - High Word: 3423, Low Word: 0
2025-01-07 21:17:27,491 [INFO] main           :87        Converted value for tag_2: 3423
2025-01-07 21:17:27,493 [INFO] main           :94        Converted tag_2 into signed: 3423
2025-01-07 21:17:27,495 [INFO] main           :68        Reading tag: tag_3
2025-01-07 21:17:27,502 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 21:17:27,503 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 21:17:27,505 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 21:17:27,507 [INFO] main           :68        Reading tag: tag_4
2025-01-07 21:17:27,513 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 21:17:27,515 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 21:17:27,517 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 21:17:27,519 [INFO] main           :68        Reading tag: tag_5
2025-01-07 21:17:27,527 [INFO] main           :85        Converting data for tag tag_5 - High Word: 76, Low Word: 0
2025-01-07 21:17:27,529 [INFO] main           :87        Converted value for tag_5: 76
2025-01-07 21:17:27,531 [INFO] main           :94        Converted tag_5 into signed: 76
2025-01-07 21:17:27,533 [INFO] main           :99        Data after conversion: [['tag_1', 98], ['tag_2', 3423], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 76]]
2025-01-07 21:17:27,845 [INFO] main           :135       Received message: ['tag_1', '98']
2025-01-07 21:17:27,864 [INFO] main           :146       Tag Written successfully!
2025-01-07 21:17:27,957 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 21:17:33,224 [INFO] main           :55        Modbus Device Connected
2025-01-07 21:17:33,225 [INFO] main           :63        Getting Tags Data...
2025-01-07 21:17:33,227 [INFO] main           :68        Reading tag: tag_1
2025-01-07 21:17:33,237 [INFO] main           :85        Converting data for tag tag_1 - High Word: 98, Low Word: 0
2025-01-07 21:17:33,239 [INFO] main           :87        Converted value for tag_1: 98
2025-01-07 21:17:33,241 [INFO] main           :94        Converted tag_1 into signed: 98
2025-01-07 21:17:33,243 [INFO] main           :68        Reading tag: tag_2
