2025-01-10 00:49:34,886 [INFO] logger         :39        Logger initialized successfully!
2025-01-10 00:49:35,550 [INFO] main           :64        Modbus Device Connected
2025-01-10 00:49:35,551 [INFO] main           :75        Getting Tags Data...
2025-01-10 00:49:35,553 [INFO] main           :81        Reading tag: tag_1
2025-01-10 00:49:35,580 [INFO] main           :102       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-10 00:49:35,581 [INFO] main           :104       Converted value for tag_1: 1230
2025-01-10 00:49:35,582 [INFO] main           :113       Converted tag_1 into signed: 1230
2025-01-10 00:49:35,584 [INFO] main           :81        Reading tag: tag_2
2025-01-10 00:49:35,592 [INFO] main           :102       Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-10 00:49:35,593 [INFO] main           :104       Converted value for tag_2: 1120
2025-01-10 00:49:35,594 [INFO] main           :113       Converted tag_2 into signed: 1120
2025-01-10 00:49:35,596 [INFO] main           :81        Reading tag: tag_3
2025-01-10 00:49:35,608 [INFO] main           :102       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-10 00:49:35,609 [INFO] main           :104       Converted value for tag_3: 20
2025-01-10 00:49:35,610 [INFO] main           :113       Converted tag_3 into signed: 20
2025-01-10 00:49:35,611 [INFO] main           :81        Reading tag: tag_4
2025-01-10 00:49:35,624 [INFO] main           :102       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-10 00:49:35,625 [INFO] main           :104       Converted value for tag_4: 10
2025-01-10 00:49:35,626 [INFO] main           :113       Converted tag_4 into signed: 10
2025-01-10 00:49:35,627 [INFO] main           :81        Reading tag: tag_5
2025-01-10 00:49:35,640 [INFO] main           :102       Converting data for tag tag_5 - High Word: 25699, Low Word: 25185
2025-01-10 00:49:35,641 [INFO] main           :104       Converted value for tag_5: 1650549859
2025-01-10 00:49:35,642 [INFO] main           :113       Converted tag_5 into signed: 1650549859
2025-01-10 00:49:35,643 [INFO] main           :123       Data after conversion: [['tag_1', 1230], ['tag_2', 1120], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abcd']]
2025-01-10 00:49:35,644 [INFO] main           :268       TAG 2 Value Moderate
2025-01-10 00:49:35,930 [INFO] main           :219       No messages in the queue.
2025-01-10 00:49:36,009 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-10 00:49:37,011 [INFO] main           :293       Time taken: 1.7229528427124023
2025-01-10 00:49:37,278 [INFO] main           :64        Modbus Device Connected
2025-01-10 00:49:37,279 [INFO] main           :75        Getting Tags Data...
2025-01-10 00:49:37,281 [INFO] main           :81        Reading tag: tag_1
2025-01-10 00:49:37,313 [INFO] main           :102       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-10 00:49:37,316 [INFO] main           :104       Converted value for tag_1: 1230
2025-01-10 00:49:37,318 [INFO] main           :113       Converted tag_1 into signed: 1230
2025-01-10 00:49:37,320 [INFO] main           :81        Reading tag: tag_2
2025-01-10 00:49:37,328 [INFO] main           :102       Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-10 00:49:37,330 [INFO] main           :104       Converted value for tag_2: 1120
2025-01-10 00:49:37,332 [INFO] main           :113       Converted tag_2 into signed: 1120
2025-01-10 00:49:37,334 [INFO] main           :81        Reading tag: tag_3
2025-01-10 00:49:37,345 [INFO] main           :102       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-10 00:49:37,347 [INFO] main           :104       Converted value for tag_3: 20
2025-01-10 00:49:37,349 [INFO] main           :113       Converted tag_3 into signed: 20
2025-01-10 00:49:37,352 [INFO] main           :81        Reading tag: tag_4
2025-01-10 00:49:37,378 [INFO] main           :102       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-10 00:49:37,380 [INFO] main           :104       Converted value for tag_4: 10
2025-01-10 00:49:37,382 [INFO] main           :113       Converted tag_4 into signed: 10
2025-01-10 00:49:37,385 [INFO] main           :81        Reading tag: tag_5
2025-01-10 00:49:37,409 [INFO] main           :102       Converting data for tag tag_5 - High Word: 25699, Low Word: 25185
2025-01-10 00:49:37,411 [INFO] main           :104       Converted value for tag_5: 1650549859
2025-01-10 00:49:37,412 [INFO] main           :113       Converted tag_5 into signed: 1650549859
2025-01-10 00:49:37,414 [INFO] main           :123       Data after conversion: [['tag_1', 1230], ['tag_2', 1120], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abcd']]
2025-01-10 00:49:37,415 [INFO] main           :268       TAG 2 Value Moderate
2025-01-10 00:49:37,685 [INFO] main           :219       No messages in the queue.
2025-01-10 00:49:37,764 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-10 00:49:38,767 [INFO] main           :293       Time taken: 1.7541694641113281
2025-01-10 00:49:39,039 [INFO] main           :64        Modbus Device Connected
2025-01-10 00:49:39,041 [INFO] main           :75        Getting Tags Data...
2025-01-10 00:49:39,042 [INFO] main           :81        Reading tag: tag_1
2025-01-10 00:49:39,053 [INFO] main           :102       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-10 00:49:39,054 [INFO] main           :104       Converted value for tag_1: 1230
2025-01-10 00:49:39,056 [INFO] main           :113       Converted tag_1 into signed: 1230
2025-01-10 00:49:39,058 [INFO] main           :81        Reading tag: tag_2
2025-01-10 00:49:39,065 [INFO] main           :102       Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-10 00:49:39,067 [INFO] main           :104       Converted value for tag_2: 1120
2025-01-10 00:49:39,068 [INFO] main           :113       Converted tag_2 into signed: 1120
2025-01-10 00:49:39,070 [INFO] main           :81        Reading tag: tag_3
2025-01-10 00:49:39,077 [INFO] main           :102       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-10 00:49:39,079 [INFO] main           :104       Converted value for tag_3: 20
2025-01-10 00:49:39,080 [INFO] main           :113       Converted tag_3 into signed: 20
2025-01-10 00:49:39,082 [INFO] main           :81        Reading tag: tag_4
2025-01-10 00:49:39,089 [INFO] main           :102       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-10 00:49:39,090 [INFO] main           :104       Converted value for tag_4: 10
2025-01-10 00:49:39,092 [INFO] main           :113       Converted tag_4 into signed: 10
2025-01-10 00:49:39,094 [INFO] main           :81        Reading tag: tag_5
2025-01-10 00:49:39,101 [INFO] main           :102       Converting data for tag tag_5 - High Word: 25699, Low Word: 25185
2025-01-10 00:49:39,103 [INFO] main           :104       Converted value for tag_5: 1650549859
2025-01-10 00:49:39,104 [INFO] main           :113       Converted tag_5 into signed: 1650549859
2025-01-10 00:49:39,106 [INFO] main           :123       Data after conversion: [['tag_1', 1230], ['tag_2', 1120], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abcd']]
2025-01-10 00:49:39,108 [INFO] main           :268       TAG 2 Value Moderate
2025-01-10 00:49:39,393 [INFO] main           :219       No messages in the queue.
2025-01-10 00:49:39,468 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-10 00:49:40,471 [INFO] main           :293       Time taken: 1.7018375396728516
2025-01-10 00:49:40,733 [INFO] main           :64        Modbus Device Connected
2025-01-10 00:49:40,734 [INFO] main           :75        Getting Tags Data...
2025-01-10 00:49:40,736 [INFO] main           :81        Reading tag: tag_1
2025-01-10 00:49:40,752 [INFO] main           :102       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-10 00:49:40,753 [INFO] main           :104       Converted value for tag_1: 1230
2025-01-10 00:49:40,754 [INFO] main           :113       Converted tag_1 into signed: 1230
2025-01-10 00:49:40,755 [INFO] main           :81        Reading tag: tag_2
2025-01-10 00:49:40,768 [INFO] main           :102       Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-10 00:49:40,769 [INFO] main           :104       Converted value for tag_2: 1120
2025-01-10 00:49:40,770 [INFO] main           :113       Converted tag_2 into signed: 1120
2025-01-10 00:49:40,771 [INFO] main           :81        Reading tag: tag_3
2025-01-10 00:49:40,784 [INFO] main           :102       Converting data for tag tag_3 - High Word: 20, Low Word: 0
