2025-01-11 22:19:37,888 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 22:19:39,223 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:19:39,224 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:19:39,225 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:19:39,273 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:19:39,274 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:19:39,276 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:19:39,277 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:19:39,289 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-11 22:19:39,290 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-11 22:19:39,291 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-11 22:19:39,293 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:19:39,301 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:19:39,302 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:19:39,304 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:19:39,305 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:19:39,317 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:19:39,318 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:19:39,319 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:19:39,321 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:19:39,329 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:19:39,330 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:19:39,332 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:19:39,333 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:19:39,334 [CRITICAL] main           :259       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:19:39,335 [CRITICAL] main           :260       tag_2 VALUE: 12900
2025-01-11 22:19:39,336 [INFO] smtp_email     :15        Connecting to SMTP
2025-01-11 22:19:39,338 [INFO] smtp_email     :19        Connected to SMTP!
2025-01-11 22:19:42,602 [INFO] main           :270       previous value: 0
2025-01-11 22:19:42,604 [INFO] main           :271       Notification Sent
2025-01-11 22:19:42,875 [INFO] main           :220       No messages in the queue.
2025-01-11 22:19:42,971 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:19:44,227 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:19:44,228 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:19:44,230 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:19:44,262 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:19:44,263 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:19:44,264 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:19:44,266 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:19:44,274 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-11 22:19:44,275 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-11 22:19:44,276 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-11 22:19:44,278 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:19:44,290 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
