2025-01-09 22:22:00,475 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:22:01,037 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:22:01,039 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:22:01,040 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:22:01,056 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:22:01,057 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:22:01,058 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:22:01,060 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:22:01,072 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:22:01,073 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:22:01,074 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:22:01,075 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:22:01,088 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:22:01,089 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:22:01,090 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:22:01,092 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:22:01,104 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:22:01,105 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:22:01,106 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:22:01,107 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:22:01,120 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16722, Low Word: 16715
2025-01-09 22:22:01,121 [INFO] main           :100       Converted value for tag_5: 1095450962
2025-01-09 22:22:01,122 [INFO] main           :108       Converted tag_5 into signed: 1095450962
2025-01-09 22:22:01,124 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'RAKA']]
2025-01-09 22:22:02,985 [INFO] main           :214       No messages in the queue.
2025-01-09 22:22:03,089 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 22:22:05,349 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:22:05,350 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:22:05,352 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:22:05,368 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:22:05,369 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:22:05,370 [INFO] main           :108       Converted tag_1 into signed: 1233
