2025-01-09 22:13:28,930 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:13:29,509 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:13:29,511 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:13:29,512 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:13:29,532 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:13:29,533 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:13:29,534 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:13:29,536 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:13:29,548 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:13:29,549 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:13:29,550 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:13:29,552 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:13:29,568 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:13:29,569 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:13:29,570 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:13:29,572 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:13:29,584 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:13:29,585 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:13:29,586 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:13:29,588 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:13:29,600 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:13:29,601 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:13:29,602 [INFO] main           :108       Converted tag_5 into signed: 1313751373
2025-01-09 22:13:29,604 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 22:13:29,901 [INFO] main           :216       No messages in the queue.
2025-01-09 22:13:30,000 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 22:13:32,245 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:13:32,246 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:13:32,248 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:13:32,276 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:13:32,277 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:13:32,278 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:13:32,279 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:13:32,292 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:13:32,293 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:13:32,294 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:13:32,296 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:13:32,324 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:13:32,326 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:13:32,327 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:13:32,328 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:13:32,340 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:13:32,341 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:13:32,343 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:13:32,344 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:13:32,356 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:13:32,357 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:13:32,358 [INFO] main           :108       Converted tag_5 into signed: 1313751373
2025-01-09 22:13:32,360 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 22:13:32,646 [INFO] main           :216       No messages in the queue.
2025-01-09 22:13:32,724 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 22:13:34,971 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:13:34,973 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:13:34,975 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:13:34,985 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:13:34,987 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:13:34,988 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:13:34,990 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:13:34,997 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:13:34,999 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:13:35,001 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:13:35,002 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:13:35,009 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:13:35,011 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:13:35,013 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:13:35,014 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:13:35,021 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:13:35,023 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:13:35,024 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:13:35,026 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:13:35,033 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:13:35,035 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:13:35,037 [INFO] main           :108       Converted tag_5 into signed: 1313751373
2025-01-09 22:13:35,038 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 22:13:35,345 [INFO] main           :216       No messages in the queue.
2025-01-09 22:13:35,416 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 22:13:38,545 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:13:38,546 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:13:38,548 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:13:38,560 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:13:38,561 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:13:38,562 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:13:38,564 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:13:38,572 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:13:38,573 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:13:38,574 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:13:38,576 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:13:38,588 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:13:38,589 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:13:38,590 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:13:38,592 [INFO] main           :78        Reading tag: tag_4
