2025-01-11 22:09:07,018 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 22:09:08,315 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:08,316 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:08,317 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:08,330 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:08,331 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:08,333 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:08,334 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:08,349 [INFO] main           :104       Converting data for tag tag_2 - High Word: 54944, Low Word: 196
2025-01-11 22:09:08,350 [INFO] main           :106       Converted value for tag_2: 12900000
2025-01-11 22:09:08,351 [INFO] main           :114       Converted tag_2 into signed: 12900000
2025-01-11 22:09:08,353 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:09:08,361 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:09:08,362 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:09:08,363 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:09:08,365 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:09:08,374 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:09:08,375 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:09:08,376 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:09:08,378 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:09:08,390 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:09:08,391 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:09:08,392 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:09:08,394 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900000], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:09:08,396 [CRITICAL] main           :252       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:09:08,398 [CRITICAL] main           :253       tag_2 VALUE: 12900000
2025-01-11 22:09:08,399 [INFO] smtp_email     :15        Connecting to SMTP
2025-01-11 22:09:08,400 [INFO] smtp_email     :19        Connected to SMTP!
2025-01-11 22:09:12,095 [INFO] main           :265       Notification Sent
2025-01-11 22:09:12,386 [INFO] main           :220       No messages in the queue.
2025-01-11 22:09:12,460 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:09:13,727 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:13,728 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:13,730 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:13,746 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:13,747 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:13,748 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:13,750 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:13,762 [INFO] main           :104       Converting data for tag tag_2 - High Word: 54944, Low Word: 196
2025-01-11 22:09:13,763 [INFO] main           :106       Converted value for tag_2: 12900000
2025-01-11 22:09:13,764 [INFO] main           :114       Converted tag_2 into signed: 12900000
2025-01-11 22:09:13,766 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:09:13,782 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:09:13,783 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:09:13,784 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:09:13,786 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:09:13,798 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:09:13,799 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:09:13,801 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:09:13,803 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:09:13,814 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:09:13,815 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:09:13,816 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:09:13,820 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900000], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:09:13,823 [CRITICAL] main           :252       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:09:13,825 [CRITICAL] main           :253       tag_2 VALUE: 12900000
2025-01-11 22:09:13,826 [INFO] main           :270       Notification Not Sent.
2025-01-11 22:09:14,098 [INFO] main           :220       No messages in the queue.
2025-01-11 22:09:14,175 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:09:15,443 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:15,445 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:15,448 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:15,466 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:15,467 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:15,468 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:15,469 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:15,482 [INFO] main           :104       Converting data for tag tag_2 - High Word: 54944, Low Word: 196
2025-01-11 22:09:15,486 [INFO] main           :106       Converted value for tag_2: 12900000
2025-01-11 22:09:15,489 [INFO] main           :114       Converted tag_2 into signed: 12900000
2025-01-11 22:09:15,493 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:09:15,512 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:09:15,514 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:09:15,516 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:09:15,518 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:09:15,533 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:09:15,534 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:09:15,535 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:09:15,537 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:09:15,547 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:09:15,551 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:09:15,554 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:09:15,556 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900000], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:09:15,557 [CRITICAL] main           :252       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:09:15,559 [CRITICAL] main           :253       tag_2 VALUE: 12900000
2025-01-11 22:09:15,560 [INFO] main           :270       Notification Not Sent.
2025-01-11 22:09:15,826 [INFO] main           :220       No messages in the queue.
2025-01-11 22:09:15,902 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:09:17,159 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:17,160 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:17,161 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:17,181 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:17,182 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:17,184 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:17,185 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:17,194 [INFO] main           :104       Converting data for tag tag_2 - High Word: 129, Low Word: 0
2025-01-11 22:09:17,195 [INFO] main           :106       Converted value for tag_2: 129
2025-01-11 22:09:17,196 [INFO] main           :114       Converted tag_2 into signed: 129
2025-01-11 22:09:17,197 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:09:17,206 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:09:17,207 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:09:17,208 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:09:17,209 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:09:17,224 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:09:17,225 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:09:17,226 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:09:17,228 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:09:17,237 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:09:17,239 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:09:17,240 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:09:17,241 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 129], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:09:17,242 [INFO] main           :255       tag_2 Value Moderate
2025-01-11 22:09:17,243 [CRITICAL] main           :256       tag_2 Value: 129
2025-01-11 22:09:17,244 [INFO] main           :270       Notification Not Sent.
2025-01-11 22:09:17,526 [INFO] main           :220       No messages in the queue.
2025-01-11 22:09:17,598 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:09:18,840 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:18,842 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:18,845 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:18,866 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:18,868 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:18,870 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:18,873 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:18,878 [INFO] main           :104       Converting data for tag tag_2 - High Word: 129, Low Word: 0
2025-01-11 22:09:18,880 [INFO] main           :106       Converted value for tag_2: 129
2025-01-11 22:09:18,882 [INFO] main           :114       Converted tag_2 into signed: 129
2025-01-11 22:09:18,884 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:09:18,894 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:09:18,896 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:09:18,897 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:09:18,899 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:09:18,909 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:09:18,910 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:09:18,912 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:09:18,913 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:09:18,922 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:09:18,923 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:09:18,924 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:09:18,925 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 129], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:09:18,927 [INFO] main           :255       tag_2 Value Moderate
2025-01-11 22:09:18,928 [CRITICAL] main           :256       tag_2 Value: 129
2025-01-11 22:09:18,929 [INFO] main           :270       Notification Not Sent.
2025-01-11 22:09:19,218 [INFO] main           :220       No messages in the queue.
2025-01-11 22:09:19,302 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:09:20,559 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:20,560 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:20,561 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:20,577 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:20,578 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:20,579 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:20,580 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:20,589 [INFO] main           :104       Converting data for tag tag_2 - High Word: 129, Low Word: 0
2025-01-11 22:09:20,590 [INFO] main           :106       Converted value for tag_2: 129
2025-01-11 22:09:20,592 [INFO] main           :114       Converted tag_2 into signed: 129
2025-01-11 22:09:20,593 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:09:20,601 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:09:20,603 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:09:20,604 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:09:20,605 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:09:20,619 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:09:20,620 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:09:20,622 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:09:20,623 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:09:20,633 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:09:20,634 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:09:20,635 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:09:20,637 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 129], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:09:20,638 [INFO] main           :255       tag_2 Value Moderate
2025-01-11 22:09:20,640 [CRITICAL] main           :256       tag_2 Value: 129
2025-01-11 22:09:20,641 [INFO] main           :270       Notification Not Sent.
2025-01-11 22:09:20,959 [INFO] main           :220       No messages in the queue.
2025-01-11 22:09:21,051 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:09:22,299 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:22,301 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:22,304 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:22,318 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:22,319 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:22,321 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:22,322 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:22,334 [INFO] main           :104       Converting data for tag tag_2 - High Word: 129, Low Word: 0
2025-01-11 22:09:22,335 [INFO] main           :106       Converted value for tag_2: 129
2025-01-11 22:09:22,337 [INFO] main           :114       Converted tag_2 into signed: 129
2025-01-11 22:09:22,338 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:09:22,350 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:09:22,352 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:09:22,354 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:09:22,356 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:09:22,370 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:09:22,372 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:09:22,374 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:09:22,376 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:09:22,386 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:09:22,388 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:09:22,389 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:09:22,391 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 129], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:09:22,394 [INFO] main           :255       tag_2 Value Moderate
2025-01-11 22:09:22,396 [CRITICAL] main           :256       tag_2 Value: 129
2025-01-11 22:09:22,398 [INFO] main           :270       Notification Not Sent.
2025-01-11 22:09:22,674 [INFO] main           :220       No messages in the queue.
2025-01-11 22:09:22,766 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:09:24,011 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:09:24,012 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:09:24,013 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:09:24,037 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:09:24,038 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:09:24,040 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:09:24,041 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:09:24,053 [INFO] main           :104       Converting data for tag tag_2 - High Word: 129, Low Word: 0
2025-01-11 22:09:24,055 [INFO] main           :106       Converted value for tag_2: 129
