2025-01-07 22:55:46,228 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 22:55:46,870 [INFO] main           :56        Modbus Device Connected
2025-01-07 22:55:46,871 [INFO] main           :64        Getting Tags Data...
2025-01-07 22:55:46,873 [INFO] main           :69        Reading tag: tag_1
2025-01-07 22:55:46,917 [INFO] main           :86        Converting data for tag tag_1 - High Word: 23100, Low Word: 0
2025-01-07 22:55:46,918 [INFO] main           :88        Converted value for tag_1: 23100
2025-01-07 22:55:46,919 [INFO] main           :95        Converted tag_1 into signed: 23100
2025-01-07 22:55:46,920 [INFO] main           :69        Reading tag: tag_2
2025-01-07 22:55:46,969 [INFO] main           :86        Converting data for tag tag_2 - High Word: 200, Low Word: 0
2025-01-07 22:55:46,970 [INFO] main           :88        Converted value for tag_2: 200
2025-01-07 22:55:46,971 [INFO] main           :95        Converted tag_2 into signed: 200
2025-01-07 22:55:46,972 [INFO] main           :69        Reading tag: tag_3
2025-01-07 22:55:47,001 [INFO] main           :86        Converting data for tag tag_3 - High Word: 4300, Low Word: 0
2025-01-07 22:55:47,002 [INFO] main           :88        Converted value for tag_3: 4300
2025-01-07 22:55:47,003 [INFO] main           :95        Converted tag_3 into signed: 4300
2025-01-07 22:55:47,004 [INFO] main           :69        Reading tag: tag_4
2025-01-07 22:55:47,037 [INFO] main           :86        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 22:55:47,038 [INFO] main           :88        Converted value for tag_4: 131532758
2025-01-07 22:55:47,040 [INFO] main           :95        Converted tag_4 into signed: 131532758
2025-01-07 22:55:47,041 [INFO] main           :69        Reading tag: tag_5
2025-01-07 22:55:47,085 [INFO] main           :86        Converting data for tag tag_5 - High Word: 57127, Low Word: 33168
2025-01-07 22:55:47,086 [INFO] main           :88        Converted value for tag_5: 2173755175
2025-01-07 22:55:47,087 [INFO] main           :95        Converted tag_5 into signed: -2121212121
2025-01-07 22:55:47,088 [INFO] main           :100       Data after conversion: [['tag_1', 23100], ['tag_2', 200], ['tag_3', 4300], ['tag_4', 131532758], ['tag_5', -2121212121]]
2025-01-07 22:55:47,549 [INFO] main           :182       No messages in the queue.
2025-01-07 22:55:47,645 [INFO] rabbit_mq      :29        Message published successfully.
