2025-01-09 22:15:22,189 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:15:22,765 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:15:22,767 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:15:22,768 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:15:22,788 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:15:22,789 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:15:22,790 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:15:22,792 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:15:22,804 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:15:22,805 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:15:22,807 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:15:22,808 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:15:22,816 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:15:22,817 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:15:22,818 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:15:22,820 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:15:22,832 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:15:22,833 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:15:22,834 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:15:22,835 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:15:22,848 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:15:22,849 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:15:22,850 [INFO] main           :108       Converted tag_5 into signed: 1313751373
