2025-01-12 19:58:27,070 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 19:58:28,304 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 19:58:28,307 [INFO] main           :60        Modbus Device Connected
2025-01-12 19:58:28,309 [INFO] main           :71        Getting Tags Data...
2025-01-12 19:58:28,311 [INFO] main           :77        Reading tag: tag_1
2025-01-12 19:58:28,330 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 19:58:28,331 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 19:58:28,333 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 19:58:28,335 [INFO] main           :77        Reading tag: tag_2
2025-01-12 19:58:28,350 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 19:58:28,351 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 19:58:28,353 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 19:58:28,354 [INFO] main           :77        Reading tag: tag_3
2025-01-12 19:58:28,370 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 19:58:28,371 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 19:58:28,373 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 19:58:28,374 [INFO] main           :77        Reading tag: tag_4
2025-01-12 19:58:28,386 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 19:58:28,387 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 19:58:28,389 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 19:58:28,390 [INFO] main           :77        Reading tag: tag_5
2025-01-12 19:58:28,406 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 19:58:28,407 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 19:58:28,408 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 19:58:28,410 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 19:58:28,412 [CRITICAL] main           :246       tag_2 VALUE EXCEEDED 1500!
2025-01-12 19:58:28,413 [CRITICAL] main           :247       tag_2 VALUE: 12900
2025-01-12 19:58:31,655 [INFO] smtp_email     :37        Connected to SMTP!
2025-01-12 19:58:31,657 [INFO] main           :258       previous value: 0
2025-01-12 19:58:31,659 [INFO] main           :259       Notification Sent
2025-01-12 19:58:31,856 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 19:58:31,932 [INFO] main           :207       No messages in the queue.
