2025-01-09 22:17:24,427 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:17:25,045 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:17:25,047 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:17:25,048 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:17:25,076 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:17:25,078 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:17:25,079 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:17:25,081 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:17:25,092 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:17:25,093 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:17:25,095 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:17:25,096 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:17:25,108 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:17:25,109 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:17:25,110 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:17:25,112 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:17:25,124 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:17:25,125 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:17:25,127 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:17:25,128 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:17:25,140 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:17:25,141 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:17:25,143 [INFO] main           :108       Converted tag_5 into signed: 1313751373
