2025-01-12 20:34:32,672 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 20:34:33,899 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:34:33,901 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:34:33,902 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:34:33,903 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:34:33,930 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:34:33,931 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:34:33,932 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:34:33,934 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:34:33,946 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:34:33,947 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:34:33,948 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:34:33,949 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:34:33,958 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:34:33,959 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:34:33,960 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:34:33,961 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:34:33,970 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:34:33,971 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:34:33,972 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:34:33,973 [INFO] main           :77        Reading tag: tag_5
2025-01-12 20:34:33,986 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:34:33,987 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 20:34:33,988 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 20:34:33,989 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 20:34:33,991 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:34:34,041 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 20:34:34,042 [INFO] main           :293       Total time: 0.35361313819885254
2025-01-12 20:34:35,279 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:34:35,281 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:34:35,283 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:34:35,285 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:34:35,302 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:34:35,303 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:34:35,305 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:34:35,307 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:34:35,322 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:34:35,323 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:34:35,325 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:34:35,326 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:34:35,338 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:34:35,339 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:34:35,341 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:34:35,342 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:34:35,362 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:34:35,364 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:34:35,366 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:34:35,367 [INFO] main           :77        Reading tag: tag_5
2025-01-12 20:34:35,378 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:34:35,380 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 20:34:35,381 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 20:34:35,383 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 20:34:35,386 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:34:35,437 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 20:34:35,439 [INFO] main           :293       Total time: 0.3936450481414795
