2025-01-11 22:29:30,642 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 22:29:31,788 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:29:31,792 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:29:31,795 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:29:31,818 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:29:31,819 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:29:31,820 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:29:31,821 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:29:31,842 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-11 22:29:31,843 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-11 22:29:31,844 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-11 22:29:31,845 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:29:31,858 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:29:31,859 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:29:31,860 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:29:31,861 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:29:31,870 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:29:31,871 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:29:31,872 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:29:31,873 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:29:31,886 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:29:31,887 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:29:31,889 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:29:31,890 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:29:31,891 [CRITICAL] main           :259       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:29:31,892 [CRITICAL] main           :260       tag_2 VALUE: 12900
2025-01-11 22:29:31,893 [INFO] smtp_email     :15        Connecting to SMTP
2025-01-11 22:29:31,894 [INFO] smtp_email     :19        Connected to SMTP!
2025-01-11 22:29:36,466 [INFO] main           :271       previous value: 0
2025-01-11 22:29:36,468 [INFO] main           :272       Notification Sent
2025-01-11 22:29:36,742 [INFO] main           :220       No messages in the queue.
2025-01-11 22:29:36,842 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:29:38,088 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:29:38,090 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:29:38,092 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:29:38,115 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:29:38,117 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:29:38,118 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:29:38,120 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:29:38,139 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-11 22:29:38,140 [INFO] main           :106       Converted value for tag_2: 12900
