2025-01-09 22:05:46,946 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:05:47,521 [INFO] main           :62        Modbus Device Connected
2025-01-09 22:05:47,523 [INFO] main           :73        Getting Tags Data...
2025-01-09 22:05:47,524 [INFO] main           :79        Reading tag: tag_1
2025-01-09 22:05:47,540 [INFO] main           :99        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:05:47,541 [INFO] main           :101       Converted value for tag_1: 1233
2025-01-09 22:05:47,542 [INFO] main           :109       Converted tag_1 into signed: 1233
2025-01-09 22:05:47,544 [INFO] main           :79        Reading tag: tag_2
2025-01-09 22:05:47,556 [INFO] main           :99        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:05:47,558 [INFO] main           :101       Converted value for tag_2: 12309
2025-01-09 22:05:47,559 [INFO] main           :109       Converted tag_2 into signed: 12309
2025-01-09 22:05:47,560 [INFO] main           :79        Reading tag: tag_3
2025-01-09 22:05:47,572 [INFO] main           :99        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:05:47,573 [INFO] main           :101       Converted value for tag_3: 2220
2025-01-09 22:05:47,574 [INFO] main           :109       Converted tag_3 into signed: 2220
2025-01-09 22:05:47,576 [INFO] main           :79        Reading tag: tag_4
2025-01-09 22:05:47,584 [INFO] main           :99        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:05:47,585 [INFO] main           :101       Converted value for tag_4: 131532758
2025-01-09 22:05:47,586 [INFO] main           :109       Converted tag_4 into signed: 131532758
2025-01-09 22:05:47,588 [INFO] main           :79        Reading tag: tag_5
2025-01-09 22:05:47,600 [INFO] main           :99        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:05:47,602 [INFO] main           :101       Converted value for tag_5: 1313751373
2025-01-09 22:05:47,603 [INFO] main           :109       Converted tag_5 into signed: 1313751373
2025-01-09 22:05:47,604 [INFO] main           :123       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'MANN']]
