2025-01-12 20:23:34,634 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 20:23:35,856 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:23:35,862 [INFO] main           :58        Modbus Device Connected
2025-01-12 20:23:35,863 [INFO] main           :69        Getting Tags Data...
2025-01-12 20:23:35,865 [INFO] main           :76        Reading tag: tag_1
2025-01-12 20:23:35,886 [INFO] main           :96        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:23:35,888 [INFO] main           :98        Converted value for tag_1: 1230
2025-01-12 20:23:35,890 [INFO] main           :106       Converted tag_1 into signed: 1230
2025-01-12 20:23:35,892 [INFO] main           :76        Reading tag: tag_2
2025-01-12 20:23:35,902 [INFO] main           :96        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:23:35,903 [INFO] main           :98        Converted value for tag_2: 12900
2025-01-12 20:23:35,905 [INFO] main           :106       Converted tag_2 into signed: 12900
2025-01-12 20:23:35,907 [INFO] main           :76        Reading tag: tag_3
2025-01-12 20:23:35,914 [INFO] main           :96        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:23:35,915 [INFO] main           :98        Converted value for tag_3: 20
2025-01-12 20:23:35,917 [INFO] main           :106       Converted tag_3 into signed: 20
2025-01-12 20:23:35,918 [INFO] main           :76        Reading tag: tag_4
2025-01-12 20:23:35,930 [INFO] main           :96        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:23:35,931 [INFO] main           :98        Converted value for tag_4: 10
2025-01-12 20:23:35,933 [INFO] main           :106       Converted tag_4 into signed: 10
2025-01-12 20:23:35,934 [INFO] main           :76        Reading tag: tag_5
2025-01-12 20:23:35,942 [INFO] main           :96        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:23:35,943 [INFO] main           :98        Converted value for tag_5: 1650549345
2025-01-12 20:23:35,945 [INFO] main           :106       Converted tag_5 into signed: 1650549345
2025-01-12 20:23:35,946 [INFO] main           :172       ASCII of tag_5: abab
2025-01-12 20:23:35,948 [INFO] main           :116       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:23:35,950 [CRITICAL] main           :249       tag_2 VALUE EXCEEDED 1500!
2025-01-12 20:23:35,951 [CRITICAL] main           :250       tag_2 VALUE: 12900
