2025-01-09 22:20:50,170 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:20:50,745 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:20:50,746 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:20:50,748 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:20:50,764 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:20:50,765 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:20:50,766 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:20:50,767 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:20:50,780 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:20:50,781 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:20:50,782 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:20:50,783 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:20:50,796 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:20:50,797 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:20:50,799 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:20:50,800 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:20:50,812 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:20:50,813 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:20:50,815 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:20:50,816 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:20:50,828 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16722, Low Word: 16715
2025-01-09 22:20:50,829 [INFO] main           :100       Converted value for tag_5: 1095450962
2025-01-09 22:20:50,830 [INFO] main           :108       Converted tag_5 into signed: 1095450962
2025-01-09 22:20:50,831 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758]]
2025-01-09 22:20:51,109 [INFO] main           :212       No messages in the queue.
2025-01-09 22:20:51,193 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 22:20:53,453 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:20:53,454 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:20:53,456 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:20:53,472 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:20:53,473 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:20:53,474 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:20:53,475 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:20:53,488 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:20:53,489 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:20:53,490 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:20:53,492 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:20:53,504 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:20:53,505 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:20:53,506 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:20:53,507 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:20:53,520 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:20:53,521 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:20:53,522 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:20:53,523 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:20:53,536 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16722, Low Word: 16715
2025-01-09 22:20:53,537 [INFO] main           :100       Converted value for tag_5: 1095450962
2025-01-09 22:20:53,538 [INFO] main           :108       Converted tag_5 into signed: 1095450962
2025-01-09 22:20:53,540 [INFO] main           :118       Data after conversion: [['tag_1', 1233], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758]]
2025-01-09 22:20:53,825 [INFO] main           :212       No messages in the queue.
2025-01-09 22:20:53,908 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 22:20:56,167 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:20:56,171 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:20:56,173 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:20:56,193 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:20:56,195 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:20:56,196 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:20:56,198 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:20:56,205 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:20:56,207 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:20:56,209 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:20:56,210 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:20:56,221 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:20:56,223 [INFO] main           :100       Converted value for tag_3: 2220
