2025-01-11 21:28:40,118 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 21:28:41,691 [INFO] main           :67        Modbus Device Connected
2025-01-11 21:28:41,693 [INFO] main           :78        Getting Tags Data...
2025-01-11 21:28:41,694 [INFO] main           :84        Reading tag: tag_1
2025-01-11 21:28:41,710 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 21:28:41,711 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 21:28:41,713 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 21:28:41,714 [INFO] main           :84        Reading tag: tag_2
2025-01-11 21:28:41,726 [INFO] main           :104       Converting data for tag tag_2 - High Word: 1120, Low Word: 0
2025-01-11 21:28:41,727 [INFO] main           :106       Converted value for tag_2: 1120
2025-01-11 21:28:41,729 [INFO] main           :114       Converted tag_2 into signed: 1120
2025-01-11 21:28:41,730 [INFO] main           :84        Reading tag: tag_3
2025-01-11 21:28:41,742 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 21:28:41,743 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 21:28:41,745 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 21:28:41,746 [INFO] main           :84        Reading tag: tag_4
2025-01-11 21:28:41,758 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 21:28:41,759 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 21:28:41,761 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 21:28:41,762 [INFO] main           :84        Reading tag: tag_5
2025-01-11 21:28:41,774 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 21:28:41,775 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 21:28:41,777 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 21:28:41,778 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 1120], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
