2025-01-12 13:46:25,597 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 13:46:26,886 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 13:46:26,889 [INFO] main           :67        Modbus Device Connected
2025-01-12 13:46:26,890 [INFO] main           :78        Getting Tags Data...
2025-01-12 13:46:26,891 [INFO] main           :84        Reading tag: tag_1
2025-01-12 13:46:26,913 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 13:46:26,914 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-12 13:46:26,916 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-12 13:46:26,917 [INFO] main           :84        Reading tag: tag_2
2025-01-12 13:46:26,930 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 13:46:26,931 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-12 13:46:26,933 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-12 13:46:26,934 [INFO] main           :84        Reading tag: tag_3
2025-01-12 13:46:26,945 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 13:46:26,947 [INFO] main           :106       Converted value for tag_3: 20
2025-01-12 13:46:26,948 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-12 13:46:26,950 [INFO] main           :84        Reading tag: tag_4
2025-01-12 13:46:26,961 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 13:46:26,963 [INFO] main           :106       Converted value for tag_4: 10
2025-01-12 13:46:26,965 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-12 13:46:26,966 [INFO] main           :84        Reading tag: tag_5
2025-01-12 13:46:26,978 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 13:46:26,979 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-12 13:46:26,981 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-12 13:46:26,982 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 13:46:26,984 [CRITICAL] main           :259       tag_2 VALUE EXCEEDED 1500!
2025-01-12 13:46:26,986 [CRITICAL] main           :260       tag_2 VALUE: 12900
2025-01-12 13:46:26,988 [INFO] main           :271       previous value: 0
2025-01-12 13:46:26,990 [INFO] main           :272       Notification Sent
