2025-01-12 13:47:32,418 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 13:47:35,222 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 13:47:35,225 [INFO] main           :67        Modbus Device Connected
2025-01-12 13:47:35,227 [INFO] main           :78        Getting Tags Data...
2025-01-12 13:47:35,228 [INFO] main           :84        Reading tag: tag_1
2025-01-12 13:47:35,369 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 13:47:35,371 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-12 13:47:35,373 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-12 13:47:35,374 [INFO] main           :84        Reading tag: tag_2
2025-01-12 13:47:35,406 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 13:47:35,408 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-12 13:47:35,409 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-12 13:47:35,411 [INFO] main           :84        Reading tag: tag_3
2025-01-12 13:47:35,582 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 13:47:35,583 [INFO] main           :106       Converted value for tag_3: 20
2025-01-12 13:47:35,586 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-12 13:47:35,588 [INFO] main           :84        Reading tag: tag_4
2025-01-12 13:47:35,646 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 13:47:35,647 [INFO] main           :106       Converted value for tag_4: 10
2025-01-12 13:47:35,649 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-12 13:47:35,650 [INFO] main           :84        Reading tag: tag_5
2025-01-12 13:47:35,761 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 13:47:35,763 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-12 13:47:35,765 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-12 13:47:35,766 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 13:47:36,174 [INFO] main           :221       No messages in the queue.
2025-01-12 13:47:36,259 [INFO] rabbit_mq      :37        Message published successfully.
2025-01-12 13:47:37,550 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 13:47:37,552 [INFO] main           :67        Modbus Device Connected
2025-01-12 13:47:37,554 [INFO] main           :78        Getting Tags Data...
2025-01-12 13:47:37,555 [INFO] main           :84        Reading tag: tag_1
2025-01-12 13:47:37,601 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 13:47:37,603 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-12 13:47:37,605 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-12 13:47:37,606 [INFO] main           :84        Reading tag: tag_2
2025-01-12 13:47:37,617 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 13:47:37,619 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-12 13:47:37,620 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-12 13:47:37,622 [INFO] main           :84        Reading tag: tag_3
2025-01-12 13:47:37,633 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 13:47:37,635 [INFO] main           :106       Converted value for tag_3: 20
2025-01-12 13:47:37,636 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-12 13:47:37,638 [INFO] main           :84        Reading tag: tag_4
2025-01-12 13:47:37,649 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 13:47:37,651 [INFO] main           :106       Converted value for tag_4: 10
2025-01-12 13:47:37,653 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-12 13:47:37,654 [INFO] main           :84        Reading tag: tag_5
2025-01-12 13:47:37,665 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 13:47:37,667 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-12 13:47:37,668 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-12 13:47:37,670 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 13:47:37,958 [INFO] main           :221       No messages in the queue.
2025-01-12 13:47:38,060 [INFO] rabbit_mq      :37        Message published successfully.
