2025-01-12 20:44:43,498 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 20:44:44,639 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:44:44,641 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:44:44,642 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:44:44,643 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:44:44,666 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:44:44,667 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:44:44,669 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:44:44,670 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:44:44,682 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:44:44,683 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:44:44,685 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:44:44,686 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:44:44,698 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:44:44,699 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:44:44,701 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:44:44,702 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:44:44,714 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:44:44,716 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:44:44,718 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:44:44,720 [INFO] main           :77        Reading tag: tag_5
2025-01-12 20:44:44,730 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:44:44,732 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 20:44:44,734 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 20:44:44,735 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 20:44:44,737 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:44:44,760 [CRITICAL] main           :250       tag_2 VALUE EXCEEDED 1500!
2025-01-12 20:44:44,763 [CRITICAL] main           :251       tag_2 VALUE: 12900
2025-01-12 20:44:44,987 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:44:45,074 [INFO] main           :163       No messages in the queue.
2025-01-12 20:44:45,185 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 20:44:45,186 [INFO] main           :296       Total time: 0.7597794532775879
2025-01-12 20:44:46,402 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:44:46,405 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:44:46,407 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:44:46,408 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:44:46,430 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:44:46,431 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:44:46,433 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:44:46,434 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:44:46,446 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:44:46,447 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:44:46,448 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:44:46,450 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:44:46,462 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:44:46,463 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:44:46,465 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:44:46,466 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:44:46,494 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:44:46,495 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:44:46,496 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:44:46,498 [INFO] main           :77        Reading tag: tag_5
2025-01-12 20:44:46,522 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:44:46,524 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 20:44:46,525 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 20:44:46,527 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 20:44:46,528 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:44:46,544 [CRITICAL] main           :250       tag_2 VALUE EXCEEDED 1500!
2025-01-12 20:44:46,547 [CRITICAL] main           :251       tag_2 VALUE: 12900
2025-01-12 20:44:46,815 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:44:46,947 [INFO] main           :163       No messages in the queue.
2025-01-12 20:44:47,112 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 20:44:47,114 [INFO] main           :296       Total time: 0.9252302646636963
2025-01-12 20:44:47,983 [INFO] smtp_email     :38        Connected to SMTP!
2025-01-12 20:44:47,988 [INFO] main           :262       previous value: 0
2025-01-12 20:44:47,991 [INFO] main           :263       Notification Sent
2025-01-12 20:44:48,315 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:44:48,318 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:44:48,320 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:44:48,322 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:44:48,343 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:44:48,345 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:44:48,347 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:44:48,349 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:44:48,362 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:44:48,364 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:44:48,368 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:44:48,370 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:44:48,383 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:44:48,385 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:44:48,387 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:44:48,390 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:44:48,399 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:44:48,401 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:44:48,403 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:44:48,405 [INFO] main           :77        Reading tag: tag_5
2025-01-12 20:44:48,415 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 20:44:48,417 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 20:44:48,419 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 20:44:48,421 [INFO] main           :173       ASCII of tag_5: abab
2025-01-12 20:44:48,423 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 20:44:48,442 [CRITICAL] main           :250       tag_2 VALUE EXCEEDED 1500!
2025-01-12 20:44:48,445 [CRITICAL] main           :251       tag_2 VALUE: 12900
2025-01-12 20:44:48,716 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:44:48,811 [INFO] main           :163       No messages in the queue.
2025-01-12 20:44:48,949 [INFO] rabbit_mq      :31        Message published successfully.
2025-01-12 20:44:48,950 [INFO] main           :296       Total time: 0.8335154056549072
2025-01-12 20:44:50,163 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-12 20:44:50,165 [INFO] main           :59        Modbus Device Connected
2025-01-12 20:44:50,167 [INFO] main           :70        Getting Tags Data...
2025-01-12 20:44:50,168 [INFO] main           :77        Reading tag: tag_1
2025-01-12 20:44:50,186 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 20:44:50,188 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 20:44:50,189 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 20:44:50,190 [INFO] main           :77        Reading tag: tag_2
2025-01-12 20:44:50,206 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 20:44:50,207 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 20:44:50,208 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 20:44:50,210 [INFO] main           :77        Reading tag: tag_3
2025-01-12 20:44:50,222 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 20:44:50,223 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 20:44:50,224 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 20:44:50,226 [INFO] main           :77        Reading tag: tag_4
2025-01-12 20:44:50,238 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 20:44:50,239 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 20:44:50,241 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 20:44:50,242 [INFO] main           :77        Reading tag: tag_5
