2025-01-09 22:15:20,425 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 22:15:20,997 [INFO] main           :61        Modbus Device Connected
2025-01-09 22:15:20,999 [INFO] main           :72        Getting Tags Data...
2025-01-09 22:15:21,000 [INFO] main           :78        Reading tag: tag_1
2025-01-09 22:15:21,016 [INFO] main           :98        Converting data for tag tag_1 - High Word: 1233, Low Word: 0
2025-01-09 22:15:21,017 [INFO] main           :100       Converted value for tag_1: 1233
2025-01-09 22:15:21,018 [INFO] main           :108       Converted tag_1 into signed: 1233
2025-01-09 22:15:21,019 [INFO] main           :78        Reading tag: tag_2
2025-01-09 22:15:21,032 [INFO] main           :98        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-09 22:15:21,033 [INFO] main           :100       Converted value for tag_2: 12309
2025-01-09 22:15:21,035 [INFO] main           :108       Converted tag_2 into signed: 12309
2025-01-09 22:15:21,036 [INFO] main           :78        Reading tag: tag_3
2025-01-09 22:15:21,048 [INFO] main           :98        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 22:15:21,049 [INFO] main           :100       Converted value for tag_3: 2220
2025-01-09 22:15:21,050 [INFO] main           :108       Converted tag_3 into signed: 2220
2025-01-09 22:15:21,051 [INFO] main           :78        Reading tag: tag_4
2025-01-09 22:15:21,068 [INFO] main           :98        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 22:15:21,069 [INFO] main           :100       Converted value for tag_4: 131532758
2025-01-09 22:15:21,070 [INFO] main           :108       Converted tag_4 into signed: 131532758
2025-01-09 22:15:21,071 [INFO] main           :78        Reading tag: tag_5
2025-01-09 22:15:21,084 [INFO] main           :98        Converting data for tag tag_5 - High Word: 16717, Low Word: 20046
2025-01-09 22:15:21,085 [INFO] main           :100       Converted value for tag_5: 1313751373
2025-01-09 22:15:21,086 [INFO] main           :108       Converted tag_5 into signed: 1313751373
