2025-01-09 23:56:37,411 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 23:56:38,041 [INFO] main           :64        Modbus Device Connected
2025-01-09 23:56:38,043 [INFO] main           :75        Getting Tags Data...
2025-01-09 23:56:38,044 [INFO] main           :81        Reading tag: tag_1
2025-01-09 23:56:38,072 [INFO] main           :101       Converting data for tag tag_1 - High Word: 435, Low Word: 0
2025-01-09 23:56:38,074 [INFO] main           :103       Converted value for tag_1: 435
2025-01-09 23:56:38,075 [INFO] main           :111       Converted tag_1 into signed: 435
2025-01-09 23:56:38,076 [INFO] main           :81        Reading tag: tag_2
2025-01-09 23:56:38,088 [INFO] main           :101       Converting data for tag tag_2 - High Word: 1230, Low Word: 0
2025-01-09 23:56:38,089 [INFO] main           :103       Converted value for tag_2: 1230
2025-01-09 23:56:38,090 [INFO] main           :111       Converted tag_2 into signed: 1230
2025-01-09 23:56:38,092 [INFO] main           :81        Reading tag: tag_3
2025-01-09 23:56:38,104 [INFO] main           :101       Converting data for tag tag_3 - High Word: 120, Low Word: 0
2025-01-09 23:56:38,105 [INFO] main           :103       Converted value for tag_3: 120
2025-01-09 23:56:38,106 [INFO] main           :111       Converted tag_3 into signed: 120
2025-01-09 23:56:38,108 [INFO] main           :81        Reading tag: tag_4
2025-01-09 23:56:38,124 [INFO] main           :101       Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 23:56:38,125 [INFO] main           :103       Converted value for tag_4: 131532758
2025-01-09 23:56:38,127 [INFO] main           :111       Converted tag_4 into signed: 131532758
2025-01-09 23:56:38,128 [INFO] main           :81        Reading tag: tag_5
2025-01-09 23:56:38,140 [INFO] main           :101       Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-09 23:56:38,142 [INFO] main           :103       Converted value for tag_5: 1095585358
2025-01-09 23:56:38,143 [INFO] main           :111       Converted tag_5 into signed: 1095585358
2025-01-09 23:56:38,144 [INFO] main           :121       Data after conversion: [['tag_1', 435], ['tag_2', 1230], ['tag_3', 120], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 23:56:38,145 [INFO] main           :252       TAG 2 Value Moderate
2025-01-09 23:56:38,429 [INFO] main           :191       Received message: ['tag_3', '1234.0']
2025-01-09 23:56:38,448 [INFO] main           :208       Tag Written successfully!
2025-01-09 23:56:38,533 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 23:56:39,781 [INFO] main           :64        Modbus Device Connected
2025-01-09 23:56:39,783 [INFO] main           :75        Getting Tags Data...
2025-01-09 23:56:39,784 [INFO] main           :81        Reading tag: tag_1
2025-01-09 23:56:39,812 [INFO] main           :101       Converting data for tag tag_1 - High Word: 435, Low Word: 0
2025-01-09 23:56:39,813 [INFO] main           :103       Converted value for tag_1: 435
2025-01-09 23:56:39,815 [INFO] main           :111       Converted tag_1 into signed: 435
2025-01-09 23:56:39,816 [INFO] main           :81        Reading tag: tag_2
2025-01-09 23:56:39,828 [INFO] main           :101       Converting data for tag tag_2 - High Word: 1230, Low Word: 0
2025-01-09 23:56:39,830 [INFO] main           :103       Converted value for tag_2: 1230
2025-01-09 23:56:39,831 [INFO] main           :111       Converted tag_2 into signed: 1230
2025-01-09 23:56:39,832 [INFO] main           :81        Reading tag: tag_3
2025-01-09 23:56:39,844 [INFO] main           :101       Converting data for tag tag_3 - High Word: 12340, Low Word: 0
2025-01-09 23:56:39,845 [INFO] main           :103       Converted value for tag_3: 12340
2025-01-09 23:56:39,846 [INFO] main           :111       Converted tag_3 into signed: 12340
2025-01-09 23:56:39,847 [INFO] main           :81        Reading tag: tag_4
2025-01-09 23:56:39,856 [INFO] main           :101       Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 23:56:39,857 [INFO] main           :103       Converted value for tag_4: 131532758
2025-01-09 23:56:39,859 [INFO] main           :111       Converted tag_4 into signed: 131532758
2025-01-09 23:56:39,860 [INFO] main           :81        Reading tag: tag_5
2025-01-09 23:56:39,868 [INFO] main           :101       Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-09 23:56:39,869 [INFO] main           :103       Converted value for tag_5: 1095585358
2025-01-09 23:56:39,871 [INFO] main           :111       Converted tag_5 into signed: 1095585358
2025-01-09 23:56:39,872 [INFO] main           :121       Data after conversion: [['tag_1', 435], ['tag_2', 1230], ['tag_3', 12340], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 23:56:39,873 [INFO] main           :252       TAG 2 Value Moderate
2025-01-09 23:56:40,157 [INFO] main           :217       No messages in the queue.
2025-01-09 23:56:40,236 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 23:56:41,611 [INFO] main           :64        Modbus Device Connected
2025-01-09 23:56:41,613 [INFO] main           :75        Getting Tags Data...
2025-01-09 23:56:41,614 [INFO] main           :81        Reading tag: tag_1
2025-01-09 23:56:41,638 [INFO] main           :101       Converting data for tag tag_1 - High Word: 435, Low Word: 0
