2025-01-12 19:53:50,828 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 19:53:52,215 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 19:53:52,217 [INFO] main           :60        Modbus Device Connected
2025-01-12 19:53:52,218 [INFO] main           :71        Getting Tags Data...
2025-01-12 19:53:52,219 [INFO] main           :77        Reading tag: tag_1
2025-01-12 19:53:52,274 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 19:53:52,275 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 19:53:52,276 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 19:53:52,278 [INFO] main           :77        Reading tag: tag_2
2025-01-12 19:53:52,286 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 19:53:52,287 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 19:53:52,288 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 19:53:52,290 [INFO] main           :77        Reading tag: tag_3
2025-01-12 19:53:52,298 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 19:53:52,299 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 19:53:52,300 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 19:53:52,302 [INFO] main           :77        Reading tag: tag_4
2025-01-12 19:53:52,310 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 19:53:52,311 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 19:53:52,312 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 19:53:52,314 [INFO] main           :77        Reading tag: tag_5
2025-01-12 19:53:52,322 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 19:53:52,323 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 19:53:52,324 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 19:53:52,326 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 19:53:52,327 [CRITICAL] main           :254       tag_2 VALUE EXCEEDED 1500!
2025-01-12 19:53:52,328 [CRITICAL] main           :255       tag_2 VALUE: 12900
2025-01-12 19:53:56,574 [INFO] smtp_email     :37        Connected to SMTP!
2025-01-12 19:53:56,576 [INFO] main           :266       previous value: 0
2025-01-12 19:53:56,578 [INFO] main           :267       Notification Sent
2025-01-12 19:53:56,898 [INFO] main           :215       No messages in the queue.
2025-01-12 19:53:57,036 [INFO] rabbit_mq      :38        Message published successfully.
2025-01-12 19:53:57,038 [INFO] main           :295       Total time: 5.0307393074035645
2025-01-12 19:53:58,256 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 19:53:58,259 [INFO] main           :60        Modbus Device Connected
2025-01-12 19:53:58,261 [INFO] main           :71        Getting Tags Data...
2025-01-12 19:53:58,263 [INFO] main           :77        Reading tag: tag_1
2025-01-12 19:53:58,283 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 19:53:58,284 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 19:53:58,286 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 19:53:58,288 [INFO] main           :77        Reading tag: tag_2
2025-01-12 19:53:58,299 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 19:53:58,301 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 19:53:58,303 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 19:53:58,304 [INFO] main           :77        Reading tag: tag_3
2025-01-12 19:53:58,315 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 19:53:58,317 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 19:53:58,319 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 19:53:58,320 [INFO] main           :77        Reading tag: tag_4
2025-01-12 19:53:58,327 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 19:53:58,329 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 19:53:58,331 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 19:53:58,332 [INFO] main           :77        Reading tag: tag_5
2025-01-12 19:53:58,339 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 19:53:58,341 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 19:53:58,343 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 19:53:58,345 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 19:53:58,347 [CRITICAL] main           :254       tag_2 VALUE EXCEEDED 1500!
2025-01-12 19:53:58,349 [CRITICAL] main           :255       tag_2 VALUE: 12900
2025-01-12 19:53:58,351 [INFO] main           :275       Previous Value: 12900
2025-01-12 19:53:58,353 [INFO] main           :276       Notification Not Sent.
2025-01-12 19:53:58,635 [INFO] main           :215       No messages in the queue.
2025-01-12 19:53:58,758 [INFO] rabbit_mq      :38        Message published successfully.
2025-01-12 19:53:58,760 [INFO] main           :295       Total time: 0.7192685604095459
2025-01-12 19:54:00,010 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 19:54:00,012 [INFO] main           :60        Modbus Device Connected
2025-01-12 19:54:00,014 [INFO] main           :71        Getting Tags Data...
2025-01-12 19:54:00,015 [INFO] main           :77        Reading tag: tag_1
2025-01-12 19:54:00,034 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 19:54:00,035 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 19:54:00,036 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 19:54:00,037 [INFO] main           :77        Reading tag: tag_2
2025-01-12 19:54:00,050 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 19:54:00,051 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 19:54:00,052 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 19:54:00,053 [INFO] main           :77        Reading tag: tag_3
2025-01-12 19:54:00,058 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 19:54:00,059 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 19:54:00,061 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 19:54:00,062 [INFO] main           :77        Reading tag: tag_4
2025-01-12 19:54:00,074 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 19:54:00,075 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 19:54:00,076 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 19:54:00,077 [INFO] main           :77        Reading tag: tag_5
2025-01-12 19:54:00,090 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 19:54:00,091 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 19:54:00,093 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 19:54:00,094 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 19:54:00,095 [CRITICAL] main           :254       tag_2 VALUE EXCEEDED 1500!
2025-01-12 19:54:00,097 [CRITICAL] main           :255       tag_2 VALUE: 12900
2025-01-12 19:54:00,099 [INFO] main           :275       Previous Value: 12900
2025-01-12 19:54:00,100 [INFO] main           :276       Notification Not Sent.
2025-01-12 19:54:00,471 [INFO] main           :215       No messages in the queue.
2025-01-12 19:54:00,623 [INFO] rabbit_mq      :38        Message published successfully.
2025-01-12 19:54:00,625 [INFO] main           :295       Total time: 0.8618853092193604
2025-01-12 19:54:01,854 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 19:54:01,857 [INFO] main           :60        Modbus Device Connected
2025-01-12 19:54:01,858 [INFO] main           :71        Getting Tags Data...
2025-01-12 19:54:01,859 [INFO] main           :77        Reading tag: tag_1
2025-01-12 19:54:01,874 [INFO] main           :97        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 19:54:01,875 [INFO] main           :99        Converted value for tag_1: 1230
2025-01-12 19:54:01,876 [INFO] main           :107       Converted tag_1 into signed: 1230
2025-01-12 19:54:01,877 [INFO] main           :77        Reading tag: tag_2
2025-01-12 19:54:01,886 [INFO] main           :97        Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 19:54:01,887 [INFO] main           :99        Converted value for tag_2: 12900
2025-01-12 19:54:01,888 [INFO] main           :107       Converted tag_2 into signed: 12900
2025-01-12 19:54:01,889 [INFO] main           :77        Reading tag: tag_3
2025-01-12 19:54:01,902 [INFO] main           :97        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 19:54:01,903 [INFO] main           :99        Converted value for tag_3: 20
2025-01-12 19:54:01,904 [INFO] main           :107       Converted tag_3 into signed: 20
2025-01-12 19:54:01,905 [INFO] main           :77        Reading tag: tag_4
2025-01-12 19:54:01,922 [INFO] main           :97        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 19:54:01,923 [INFO] main           :99        Converted value for tag_4: 10
2025-01-12 19:54:01,924 [INFO] main           :107       Converted tag_4 into signed: 10
2025-01-12 19:54:01,925 [INFO] main           :77        Reading tag: tag_5
2025-01-12 19:54:01,954 [INFO] main           :97        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 19:54:01,955 [INFO] main           :99        Converted value for tag_5: 1650549345
2025-01-12 19:54:01,956 [INFO] main           :107       Converted tag_5 into signed: 1650549345
2025-01-12 19:54:01,958 [INFO] main           :117       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 19:54:01,959 [CRITICAL] main           :254       tag_2 VALUE EXCEEDED 1500!
2025-01-12 19:54:01,960 [CRITICAL] main           :255       tag_2 VALUE: 12900
2025-01-12 19:54:01,961 [INFO] main           :275       Previous Value: 12900
2025-01-12 19:54:01,963 [INFO] main           :276       Notification Not Sent.
