2025-01-11 21:46:10,567 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 21:46:13,495 [INFO] main           :67        Modbus Device Connected
2025-01-11 21:46:13,497 [INFO] main           :78        Getting Tags Data...
2025-01-11 21:46:13,498 [INFO] main           :84        Reading tag: tag_1
2025-01-11 21:46:13,622 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 21:46:13,623 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 21:46:13,624 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 21:46:13,626 [INFO] main           :84        Reading tag: tag_2
2025-01-11 21:46:13,678 [INFO] main           :104       Converting data for tag tag_2 - High Word: 5100, Low Word: 0
2025-01-11 21:46:13,679 [INFO] main           :106       Converted value for tag_2: 5100
2025-01-11 21:46:13,681 [INFO] main           :114       Converted tag_2 into signed: 5100
2025-01-11 21:46:13,682 [INFO] main           :84        Reading tag: tag_3
2025-01-11 21:46:13,730 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 21:46:13,731 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 21:46:13,734 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 21:46:13,736 [INFO] main           :84        Reading tag: tag_4
2025-01-11 21:46:13,782 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 21:46:13,783 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 21:46:13,784 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 21:46:13,786 [INFO] main           :84        Reading tag: tag_5
2025-01-11 21:46:13,846 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 21:46:13,847 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 21:46:13,849 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 21:46:13,850 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 5100], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
