2025-01-13 00:12:52,978 [INFO] logger         :39        Logger initialized successfully!
2025-01-13 00:12:54,307 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-13 00:12:54,309 [INFO] main           :61        Modbus Device Connected
2025-01-13 00:12:54,310 [INFO] main           :72        Getting Tags Data...
2025-01-13 00:12:54,311 [INFO] main           :79        Reading tag: tag_1
2025-01-13 00:12:54,479 [INFO] main           :99        Converting data for tag tag_1 - High Word: 7700, Low Word: 0
2025-01-13 00:12:54,480 [INFO] main           :101       Converted value for tag_1: 7700
2025-01-13 00:12:54,482 [INFO] main           :109       Converted tag_1 into signed: 7700
2025-01-13 00:12:54,483 [INFO] main           :79        Reading tag: tag_2
2025-01-13 00:12:54,547 [INFO] main           :99        Converting data for tag tag_2 - High Word: 5700, Low Word: 0
2025-01-13 00:12:54,548 [INFO] main           :101       Converted value for tag_2: 5700
2025-01-13 00:12:54,550 [INFO] main           :109       Converted tag_2 into signed: 5700
2025-01-13 00:12:54,551 [INFO] main           :79        Reading tag: tag_3
2025-01-13 00:12:54,627 [INFO] main           :99        Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-13 00:12:54,628 [INFO] main           :101       Converted value for tag_3: 20
2025-01-13 00:12:54,630 [INFO] main           :109       Converted tag_3 into signed: 20
2025-01-13 00:12:54,631 [INFO] main           :79        Reading tag: tag_4
2025-01-13 00:12:54,739 [INFO] main           :99        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-13 00:12:54,740 [INFO] main           :101       Converted value for tag_4: 10
2025-01-13 00:12:54,742 [INFO] main           :109       Converted tag_4 into signed: 10
2025-01-13 00:12:54,743 [INFO] main           :79        Reading tag: tag_5
2025-01-13 00:12:54,762 [INFO] main           :99        Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-13 00:12:54,763 [INFO] main           :101       Converted value for tag_5: 1650549345
2025-01-13 00:12:54,764 [INFO] main           :109       Converted tag_5 into signed: 1650549345
2025-01-13 00:12:54,766 [INFO] main           :175       ASCII of tag_5: abab
2025-01-13 00:12:54,767 [INFO] main           :119       Data after conversion: [['tag_1', 7700], ['tag_2', 5700], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-13 00:12:54,785 [CRITICAL] main           :258       tag_2 VALUE EXCEEDED 1500!
2025-01-13 00:12:54,788 [CRITICAL] main           :259       tag_2 VALUE: 5700
2025-01-13 00:12:55,015 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-13 00:12:55,086 [INFO] main           :165       No messages in the queue.
2025-01-13 00:12:55,203 [INFO] rabbit_mq      :33        Failed to publish message: name 'EXCHANGE_NAME' is not defined
2025-01-13 00:12:55,204 [INFO] main           :304       Total time: 1.2725460529327393
2025-01-13 00:12:56,406 [INFO] rabbit_mq      :13        Connected to RabbitMQ
2025-01-13 00:12:56,409 [INFO] main           :61        Modbus Device Connected
2025-01-13 00:12:56,411 [INFO] main           :72        Getting Tags Data...
2025-01-13 00:12:56,412 [INFO] main           :79        Reading tag: tag_1
2025-01-13 00:12:56,431 [INFO] main           :99        Converting data for tag tag_1 - High Word: 7700, Low Word: 0
2025-01-13 00:12:56,432 [INFO] main           :101       Converted value for tag_1: 7700
2025-01-13 00:12:56,433 [INFO] main           :109       Converted tag_1 into signed: 7700
2025-01-13 00:12:56,435 [INFO] main           :79        Reading tag: tag_2
