2025-01-08 22:00:46,983 [INFO] logger         :39        Logger initialized successfully!
2025-01-08 22:00:47,527 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:00:47,528 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:00:47,530 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:00:47,542 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:00:47,543 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:00:47,545 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:00:47,546 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:00:47,562 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:00:47,563 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:00:47,564 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:00:47,566 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:00:47,590 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:00:47,592 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:00:47,593 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:00:47,594 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:00:47,623 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:00:47,624 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:00:47,625 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:00:47,627 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:00:47,638 [INFO] main           :88        Converting data for tag tag_5 - High Word: 16715, Low Word: 16722
2025-01-08 22:00:47,639 [INFO] main           :92        Converted value for tag_5: 1095909707
2025-01-08 22:00:47,640 [INFO] main           :99        Converted tag_5 into signed: 1095909707
2025-01-08 22:00:47,642 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KARA']]
2025-01-08 22:00:47,923 [INFO] main           :170       Received message: ['tag_5', 1280066888]
2025-01-08 22:00:47,924 [ERROR] main           :201       Error processing message: list index out of range
2025-01-08 22:00:48,021 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:00:50,257 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:00:50,258 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:00:50,260 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:00:50,283 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:00:50,285 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:00:50,287 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:00:50,289 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:00:50,295 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:00:50,297 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:00:50,299 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:00:50,300 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:00:50,319 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:00:50,321 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:00:50,323 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:00:50,324 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:00:50,339 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:00:50,341 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:00:50,343 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:00:50,345 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:00:50,363 [INFO] main           :88        Converting data for tag tag_5 - High Word: 16715, Low Word: 16722
2025-01-08 22:00:50,365 [INFO] main           :92        Converted value for tag_5: 1095909707
2025-01-08 22:00:50,367 [INFO] main           :99        Converted tag_5 into signed: 1095909707
2025-01-08 22:00:50,369 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KARA']]
2025-01-08 22:00:50,663 [INFO] main           :170       Received message: ['tag_5', 1280066888]
2025-01-08 22:00:50,664 [ERROR] main           :201       Error processing message: list index out of range
2025-01-08 22:00:50,742 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:00:53,024 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:00:53,026 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:00:53,028 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:00:53,051 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:00:53,053 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:00:53,055 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:00:53,057 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:00:53,064 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:00:53,066 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:00:53,068 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:00:53,070 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:00:53,079 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:00:53,081 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:00:53,083 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:00:53,084 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:00:53,103 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:00:53,105 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:00:53,107 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:00:53,109 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:00:53,123 [INFO] main           :88        Converting data for tag tag_5 - High Word: 16715, Low Word: 16722
2025-01-08 22:00:53,125 [INFO] main           :92        Converted value for tag_5: 1095909707
2025-01-08 22:00:53,127 [INFO] main           :99        Converted tag_5 into signed: 1095909707
2025-01-08 22:00:53,129 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KARA']]
2025-01-08 22:00:53,451 [INFO] main           :170       Received message: ['tag_5', 1280066888]
2025-01-08 22:00:53,452 [ERROR] main           :201       Error processing message: list index out of range
2025-01-08 22:00:53,526 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:00:55,897 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:00:55,899 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:00:55,900 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:00:56,190 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:00:56,192 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:00:56,193 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:00:56,194 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:00:56,480 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:00:56,483 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:00:56,486 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:00:56,488 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:00:56,646 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:00:56,647 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:00:56,648 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:00:56,649 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:00:56,834 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:00:56,835 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:00:56,837 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:00:56,838 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:00:56,990 [INFO] main           :88        Converting data for tag tag_5 - High Word: 16715, Low Word: 16722
2025-01-08 22:00:56,992 [INFO] main           :92        Converted value for tag_5: 1095909707
2025-01-08 22:00:56,993 [INFO] main           :99        Converted tag_5 into signed: 1095909707
2025-01-08 22:00:56,994 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KARA']]
2025-01-08 22:00:57,875 [INFO] main           :170       Received message: ['tag_5', 1280066888]
2025-01-08 22:00:57,876 [ERROR] main           :201       Error processing message: list index out of range
2025-01-08 22:00:57,966 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:01:00,219 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:01:00,220 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:01:00,222 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:01:00,234 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:01:00,235 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:01:00,237 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:01:00,238 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:01:00,250 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:01:00,251 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:01:00,252 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:01:00,254 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:01:00,266 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:01:00,267 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:01:00,268 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:01:00,270 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:01:00,282 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:01:00,283 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:01:00,284 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:01:00,286 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:01:00,298 [INFO] main           :88        Converting data for tag tag_5 - High Word: 16715, Low Word: 16722
2025-01-08 22:01:00,300 [INFO] main           :92        Converted value for tag_5: 1095909707
2025-01-08 22:01:00,301 [INFO] main           :99        Converted tag_5 into signed: 1095909707
2025-01-08 22:01:00,303 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KARA']]
2025-01-08 22:01:00,595 [INFO] main           :170       Received message: ['tag_5', 1280066888]
2025-01-08 22:01:00,596 [ERROR] main           :201       Error processing message: list index out of range
2025-01-08 22:01:00,670 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:01:02,908 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:01:02,910 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:01:02,912 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:01:02,935 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:01:02,937 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:01:02,939 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:01:02,941 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:01:02,947 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:01:02,949 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:01:02,951 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:01:02,953 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:01:02,975 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
