2025-01-08 22:30:58,200 [INFO] logger         :39        Logger initialized successfully!
2025-01-08 22:30:58,791 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:30:58,792 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:30:58,794 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:30:58,814 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:30:58,815 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:30:58,816 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:30:58,817 [INFO] main           :69        Reading tag: tag_2
2025-01-08 22:30:58,826 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 22:30:58,827 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 22:30:58,828 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 22:30:58,829 [INFO] main           :69        Reading tag: tag_3
2025-01-08 22:30:58,842 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 22:30:58,843 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 22:30:58,844 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 22:30:58,845 [INFO] main           :69        Reading tag: tag_4
2025-01-08 22:30:58,854 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 22:30:58,855 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 22:30:58,856 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 22:30:58,858 [INFO] main           :69        Reading tag: tag_5
2025-01-08 22:30:58,870 [INFO] main           :88        Converting data for tag tag_5 - High Word: 24939, Low Word: 24946
2025-01-08 22:30:58,871 [INFO] main           :92        Converted value for tag_5: 1634885995
2025-01-08 22:30:58,873 [INFO] main           :99        Converted tag_5 into signed: 1634885995
2025-01-08 22:30:58,874 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'kara']]
2025-01-08 22:30:59,191 [INFO] main           :204       No messages in the queue.
2025-01-08 22:30:59,274 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 22:31:01,515 [INFO] main           :56        Modbus Device Connected
2025-01-08 22:31:01,516 [INFO] main           :64        Getting Tags Data...
2025-01-08 22:31:01,518 [INFO] main           :69        Reading tag: tag_1
2025-01-08 22:31:01,530 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 22:31:01,531 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 22:31:01,532 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 22:31:01,533 [INFO] main           :69        Reading tag: tag_2
