2025-01-09 23:16:38,692 [INFO] logger         :39        Logger initialized successfully!
2025-01-09 23:16:39,086 [INFO] smtp_email     :38        Not Sent: name 'send' is not defined
2025-01-09 23:16:39,337 [INFO] main           :63        Modbus Device Connected
2025-01-09 23:16:39,339 [INFO] main           :74        Getting Tags Data...
2025-01-09 23:16:39,340 [INFO] main           :80        Reading tag: tag_1
2025-01-09 23:16:39,364 [INFO] main           :100       Converting data for tag tag_1 - High Word: 435, Low Word: 0
2025-01-09 23:16:39,365 [INFO] main           :102       Converted value for tag_1: 435
2025-01-09 23:16:39,367 [INFO] main           :110       Converted tag_1 into signed: 435
2025-01-09 23:16:39,368 [INFO] main           :80        Reading tag: tag_2
2025-01-09 23:16:39,380 [INFO] main           :100       Converting data for tag tag_2 - High Word: 3430, Low Word: 0
2025-01-09 23:16:39,381 [INFO] main           :102       Converted value for tag_2: 3430
2025-01-09 23:16:39,382 [INFO] main           :110       Converted tag_2 into signed: 3430
2025-01-09 23:16:39,384 [INFO] main           :80        Reading tag: tag_3
2025-01-09 23:16:39,396 [INFO] main           :100       Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 23:16:39,397 [INFO] main           :102       Converted value for tag_3: 2220
2025-01-09 23:16:39,398 [INFO] main           :110       Converted tag_3 into signed: 2220
2025-01-09 23:16:39,399 [INFO] main           :80        Reading tag: tag_4
2025-01-09 23:16:39,412 [INFO] main           :100       Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 23:16:39,413 [INFO] main           :102       Converted value for tag_4: 131532758
2025-01-09 23:16:39,414 [INFO] main           :110       Converted tag_4 into signed: 131532758
2025-01-09 23:16:39,415 [INFO] main           :80        Reading tag: tag_5
2025-01-09 23:16:39,424 [INFO] main           :100       Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-09 23:16:39,425 [INFO] main           :102       Converted value for tag_5: 1095585358
2025-01-09 23:16:39,426 [INFO] main           :110       Converted tag_5 into signed: 1095585358
2025-01-09 23:16:39,427 [INFO] main           :120       Data after conversion: [['tag_1', 435], ['tag_2', 3430], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 23:16:39,429 [INFO] main           :244       TAG 2 Value exceeded 1500!
2025-01-09 23:16:39,430 [INFO] main           :248       Not Sent!: Send() takes 0 positional arguments but 1 was given
2025-01-09 23:16:39,741 [INFO] main           :216       No messages in the queue.
2025-01-09 23:16:39,820 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 23:16:41,085 [INFO] main           :63        Modbus Device Connected
2025-01-09 23:16:41,086 [INFO] main           :74        Getting Tags Data...
2025-01-09 23:16:41,088 [INFO] main           :80        Reading tag: tag_1
2025-01-09 23:16:41,104 [INFO] main           :100       Converting data for tag tag_1 - High Word: 435, Low Word: 0
2025-01-09 23:16:41,105 [INFO] main           :102       Converted value for tag_1: 435
2025-01-09 23:16:41,106 [INFO] main           :110       Converted tag_1 into signed: 435
2025-01-09 23:16:41,108 [INFO] main           :80        Reading tag: tag_2
2025-01-09 23:16:41,120 [INFO] main           :100       Converting data for tag tag_2 - High Word: 3430, Low Word: 0
2025-01-09 23:16:41,121 [INFO] main           :102       Converted value for tag_2: 3430
2025-01-09 23:16:41,122 [INFO] main           :110       Converted tag_2 into signed: 3430
2025-01-09 23:16:41,124 [INFO] main           :80        Reading tag: tag_3
2025-01-09 23:16:41,136 [INFO] main           :100       Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 23:16:41,137 [INFO] main           :102       Converted value for tag_3: 2220
2025-01-09 23:16:41,138 [INFO] main           :110       Converted tag_3 into signed: 2220
2025-01-09 23:16:41,139 [INFO] main           :80        Reading tag: tag_4
2025-01-09 23:16:41,152 [INFO] main           :100       Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 23:16:41,154 [INFO] main           :102       Converted value for tag_4: 131532758
2025-01-09 23:16:41,155 [INFO] main           :110       Converted tag_4 into signed: 131532758
2025-01-09 23:16:41,156 [INFO] main           :80        Reading tag: tag_5
2025-01-09 23:16:41,168 [INFO] main           :100       Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-09 23:16:41,169 [INFO] main           :102       Converted value for tag_5: 1095585358
2025-01-09 23:16:41,170 [INFO] main           :110       Converted tag_5 into signed: 1095585358
2025-01-09 23:16:41,172 [INFO] main           :120       Data after conversion: [['tag_1', 435], ['tag_2', 3430], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'MANN']]
2025-01-09 23:16:41,173 [INFO] main           :244       TAG 2 Value exceeded 1500!
2025-01-09 23:16:41,174 [INFO] main           :248       Not Sent!: Send() takes 0 positional arguments but 1 was given
2025-01-09 23:16:41,481 [INFO] main           :216       No messages in the queue.
2025-01-09 23:16:41,564 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-09 23:16:42,811 [INFO] main           :63        Modbus Device Connected
2025-01-09 23:16:42,813 [INFO] main           :74        Getting Tags Data...
2025-01-09 23:16:42,815 [INFO] main           :80        Reading tag: tag_1
2025-01-09 23:16:42,837 [INFO] main           :100       Converting data for tag tag_1 - High Word: 435, Low Word: 0
2025-01-09 23:16:42,839 [INFO] main           :102       Converted value for tag_1: 435
2025-01-09 23:16:42,841 [INFO] main           :110       Converted tag_1 into signed: 435
2025-01-09 23:16:42,842 [INFO] main           :80        Reading tag: tag_2
2025-01-09 23:16:42,849 [INFO] main           :100       Converting data for tag tag_2 - High Word: 3430, Low Word: 0
2025-01-09 23:16:42,851 [INFO] main           :102       Converted value for tag_2: 3430
2025-01-09 23:16:42,853 [INFO] main           :110       Converted tag_2 into signed: 3430
2025-01-09 23:16:42,854 [INFO] main           :80        Reading tag: tag_3
2025-01-09 23:16:42,861 [INFO] main           :100       Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-09 23:16:42,863 [INFO] main           :102       Converted value for tag_3: 2220
2025-01-09 23:16:42,865 [INFO] main           :110       Converted tag_3 into signed: 2220
2025-01-09 23:16:42,866 [INFO] main           :80        Reading tag: tag_4
2025-01-09 23:16:42,885 [INFO] main           :100       Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-09 23:16:42,887 [INFO] main           :102       Converted value for tag_4: 131532758
2025-01-09 23:16:42,889 [INFO] main           :110       Converted tag_4 into signed: 131532758
2025-01-09 23:16:42,891 [INFO] main           :80        Reading tag: tag_5
2025-01-09 23:16:42,905 [INFO] main           :100       Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
