2025-01-07 22:25:14,947 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 22:25:16,226 [INFO] main           :56        Modbus Device Connected
2025-01-07 22:25:16,227 [INFO] main           :64        Getting Tags Data...
2025-01-07 22:25:16,228 [INFO] main           :69        Reading tag: tag_1
2025-01-07 22:25:16,309 [INFO] main           :86        Converting data for tag tag_1 - High Word: 40626, Low Word: 65347
2025-01-07 22:25:16,310 [INFO] main           :88        Converted value for tag_1: 4282621618
2025-01-07 22:25:16,312 [INFO] main           :95        Converted tag_1 into signed: -12345678
2025-01-07 22:25:16,313 [INFO] main           :69        Reading tag: tag_2
2025-01-07 22:25:16,325 [INFO] main           :86        Converting data for tag tag_2 - High Word: 23, Low Word: 0
2025-01-07 22:25:16,326 [INFO] main           :88        Converted value for tag_2: 23
2025-01-07 22:25:16,327 [INFO] main           :95        Converted tag_2 into signed: 23
2025-01-07 22:25:16,329 [INFO] main           :69        Reading tag: tag_3
2025-01-07 22:25:16,341 [INFO] main           :86        Converting data for tag tag_3 - High Word: 12, Low Word: 0
2025-01-07 22:25:16,342 [INFO] main           :88        Converted value for tag_3: 12
2025-01-07 22:25:16,343 [INFO] main           :95        Converted tag_3 into signed: 12
2025-01-07 22:25:16,344 [INFO] main           :69        Reading tag: tag_4
2025-01-07 22:25:16,372 [INFO] main           :86        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 22:25:16,374 [INFO] main           :88        Converted value for tag_4: 131532758
2025-01-07 22:25:16,375 [INFO] main           :95        Converted tag_4 into signed: 131532758
2025-01-07 22:25:16,376 [INFO] main           :69        Reading tag: tag_5
2025-01-07 22:25:16,421 [INFO] main           :86        Converting data for tag tag_5 - High Word: 57127, Low Word: 33168
2025-01-07 22:25:16,422 [INFO] main           :88        Converted value for tag_5: 2173755175
2025-01-07 22:25:16,423 [INFO] main           :95        Converted tag_5 into signed: -2121212121
2025-01-07 22:25:16,424 [INFO] main           :100       Data after conversion: [['tag_1', -12345678], ['tag_2', 23], ['tag_3', 12], ['tag_4', 131532758], ['tag_5', -2121212121]]
2025-01-07 22:25:16,965 [INFO] main           :156       No messages in the queue.
2025-01-07 22:25:17,065 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 22:25:19,315 [INFO] main           :56        Modbus Device Connected
2025-01-07 22:25:19,316 [INFO] main           :64        Getting Tags Data...
2025-01-07 22:25:19,318 [INFO] main           :69        Reading tag: tag_1
2025-01-07 22:25:19,342 [INFO] main           :86        Converting data for tag tag_1 - High Word: 40626, Low Word: 65347
2025-01-07 22:25:19,344 [INFO] main           :88        Converted value for tag_1: 4282621618
2025-01-07 22:25:19,347 [INFO] main           :95        Converted tag_1 into signed: -12345678
2025-01-07 22:25:19,348 [INFO] main           :69        Reading tag: tag_2
