2025-01-11 22:27:47,095 [INFO] logger         :39        Logger initialized successfully!
2025-01-11 22:27:48,271 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:27:48,272 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:27:48,273 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:27:48,302 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:27:48,303 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:27:48,304 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:27:48,305 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:27:48,322 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-11 22:27:48,323 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-11 22:27:48,324 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-11 22:27:48,325 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:27:48,338 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:27:48,339 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:27:48,340 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:27:48,341 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:27:48,350 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:27:48,351 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:27:48,352 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:27:48,354 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:27:48,370 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:27:48,371 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:27:48,373 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:27:48,374 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:27:48,375 [CRITICAL] main           :259       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:27:48,376 [CRITICAL] main           :260       tag_2 VALUE: 12900
2025-01-11 22:27:48,377 [INFO] smtp_email     :15        Connecting to SMTP
2025-01-11 22:27:48,378 [INFO] smtp_email     :19        Connected to SMTP!
2025-01-11 22:27:51,766 [INFO] main           :275       Previous Value: 0
2025-01-11 22:27:51,767 [ERROR] main           :276       Cannot send Email notification: send() takes 3 positional arguments but 4 were given
2025-01-11 22:27:52,050 [INFO] main           :220       No messages in the queue.
2025-01-11 22:27:52,130 [INFO] rabbit_mq      :35        Message published successfully.
2025-01-11 22:27:53,372 [INFO] main           :67        Modbus Device Connected
2025-01-11 22:27:53,374 [INFO] main           :78        Getting Tags Data...
2025-01-11 22:27:53,377 [INFO] main           :84        Reading tag: tag_1
2025-01-11 22:27:53,399 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-11 22:27:53,401 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-11 22:27:53,402 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-11 22:27:53,404 [INFO] main           :84        Reading tag: tag_2
2025-01-11 22:27:53,423 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-11 22:27:53,424 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-11 22:27:53,426 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-11 22:27:53,428 [INFO] main           :84        Reading tag: tag_3
2025-01-11 22:27:53,443 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-11 22:27:53,445 [INFO] main           :106       Converted value for tag_3: 20
2025-01-11 22:27:53,446 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-11 22:27:53,448 [INFO] main           :84        Reading tag: tag_4
2025-01-11 22:27:53,455 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-11 22:27:53,458 [INFO] main           :106       Converted value for tag_4: 10
2025-01-11 22:27:53,459 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-11 22:27:53,461 [INFO] main           :84        Reading tag: tag_5
2025-01-11 22:27:53,471 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-11 22:27:53,473 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-11 22:27:53,475 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-11 22:27:53,477 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-11 22:27:53,478 [CRITICAL] main           :259       tag_2 VALUE EXCEEDED 1500!
2025-01-11 22:27:53,480 [CRITICAL] main           :260       tag_2 VALUE: 12900
2025-01-11 22:27:53,482 [INFO] smtp_email     :15        Connecting to SMTP
2025-01-11 22:27:53,484 [INFO] smtp_email     :19        Connected to SMTP!
