2025-01-08 01:06:20,449 [INFO] logger         :39        Logger initialized successfully!
2025-01-08 01:06:21,039 [INFO] main           :56        Modbus Device Connected
2025-01-08 01:06:21,040 [INFO] main           :64        Getting Tags Data...
2025-01-08 01:06:21,041 [INFO] main           :69        Reading tag: tag_1
2025-01-08 01:06:21,065 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 01:06:21,066 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 01:06:21,068 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 01:06:21,069 [INFO] main           :69        Reading tag: tag_2
2025-01-08 01:06:21,085 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 01:06:21,087 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 01:06:21,088 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 01:06:21,090 [INFO] main           :69        Reading tag: tag_3
2025-01-08 01:06:21,101 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 01:06:21,103 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 01:06:21,105 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 01:06:21,106 [INFO] main           :69        Reading tag: tag_4
2025-01-08 01:06:21,117 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 01:06:21,118 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 01:06:21,119 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 01:06:21,121 [INFO] main           :69        Reading tag: tag_5
2025-01-08 01:06:21,133 [INFO] main           :88        Converting data for tag tag_5 - High Word: 21067, Low Word: 20046
2025-01-08 01:06:21,134 [INFO] main           :92        Converted value for tag_5: 1313755723
2025-01-08 01:06:21,135 [INFO] main           :99        Converted tag_5 into signed: 1313755723
2025-01-08 01:06:21,136 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KRNN']]
2025-01-08 01:06:21,449 [INFO] main           :193       No messages in the queue.
2025-01-08 01:06:21,526 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 01:06:23,782 [INFO] main           :56        Modbus Device Connected
2025-01-08 01:06:23,783 [INFO] main           :64        Getting Tags Data...
2025-01-08 01:06:23,784 [INFO] main           :69        Reading tag: tag_1
2025-01-08 01:06:23,797 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 01:06:23,798 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 01:06:23,799 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 01:06:23,800 [INFO] main           :69        Reading tag: tag_2
2025-01-08 01:06:23,813 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 01:06:23,814 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 01:06:23,815 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 01:06:23,816 [INFO] main           :69        Reading tag: tag_3
2025-01-08 01:06:23,825 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 01:06:23,826 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 01:06:23,827 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 01:06:23,828 [INFO] main           :69        Reading tag: tag_4
2025-01-08 01:06:23,841 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 01:06:23,842 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 01:06:23,843 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 01:06:23,844 [INFO] main           :69        Reading tag: tag_5
2025-01-08 01:06:23,865 [INFO] main           :88        Converting data for tag tag_5 - High Word: 21067, Low Word: 20046
2025-01-08 01:06:23,866 [INFO] main           :92        Converted value for tag_5: 1313755723
2025-01-08 01:06:23,867 [INFO] main           :99        Converted tag_5 into signed: 1313755723
2025-01-08 01:06:23,869 [INFO] main           :111       Data after conversion: [['tag_1', 212310], ['tag_2', 12309], ['tag_3', 2220], ['tag_4', 131532758], ['tag_5', 'KRNN']]
2025-01-08 01:06:24,173 [INFO] main           :193       No messages in the queue.
2025-01-08 01:06:24,262 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-08 01:06:26,522 [INFO] main           :56        Modbus Device Connected
2025-01-08 01:06:26,523 [INFO] main           :64        Getting Tags Data...
2025-01-08 01:06:26,524 [INFO] main           :69        Reading tag: tag_1
2025-01-08 01:06:26,541 [INFO] main           :88        Converting data for tag tag_1 - High Word: 15702, Low Word: 3
2025-01-08 01:06:26,542 [INFO] main           :92        Converted value for tag_1: 212310
2025-01-08 01:06:26,543 [INFO] main           :99        Converted tag_1 into signed: 212310
2025-01-08 01:06:26,544 [INFO] main           :69        Reading tag: tag_2
2025-01-08 01:06:26,553 [INFO] main           :88        Converting data for tag tag_2 - High Word: 12309, Low Word: 0
2025-01-08 01:06:26,554 [INFO] main           :92        Converted value for tag_2: 12309
2025-01-08 01:06:26,556 [INFO] main           :99        Converted tag_2 into signed: 12309
2025-01-08 01:06:26,557 [INFO] main           :69        Reading tag: tag_3
2025-01-08 01:06:26,569 [INFO] main           :88        Converting data for tag tag_3 - High Word: 2220, Low Word: 0
2025-01-08 01:06:26,570 [INFO] main           :92        Converted value for tag_3: 2220
2025-01-08 01:06:26,572 [INFO] main           :99        Converted tag_3 into signed: 2220
2025-01-08 01:06:26,573 [INFO] main           :69        Reading tag: tag_4
2025-01-08 01:06:26,585 [INFO] main           :88        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-08 01:06:26,586 [INFO] main           :92        Converted value for tag_4: 131532758
2025-01-08 01:06:26,587 [INFO] main           :99        Converted tag_4 into signed: 131532758
2025-01-08 01:06:26,589 [INFO] main           :69        Reading tag: tag_5
2025-01-08 01:06:26,601 [INFO] main           :88        Converting data for tag tag_5 - High Word: 21067, Low Word: 20046
2025-01-08 01:06:26,602 [INFO] main           :92        Converted value for tag_5: 1313755723
