2025-01-07 20:48:14,567 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 20:48:15,134 [INFO] main           :55        Modbus Device Connected
2025-01-07 20:48:15,135 [INFO] main           :63        Getting Tags Data...
2025-01-07 20:48:15,136 [INFO] main           :68        Reading tag: tag_1
2025-01-07 20:48:15,149 [INFO] main           :85        Converting data for tag tag_1 - High Word: 123, Low Word: 0
2025-01-07 20:48:15,150 [INFO] main           :87        Converted value for tag_1: 123
2025-01-07 20:48:15,151 [INFO] main           :94        Converted tag_1 into signed: 123
2025-01-07 20:48:15,153 [INFO] main           :68        Reading tag: tag_2
2025-01-07 20:48:15,165 [INFO] main           :85        Converting data for tag tag_2 - High Word: 65535, Low Word: 32767
2025-01-07 20:48:15,166 [INFO] main           :87        Converted value for tag_2: 2147483647
2025-01-07 20:48:15,167 [INFO] main           :94        Converted tag_2 into signed: 2147483647
2025-01-07 20:48:15,168 [INFO] main           :68        Reading tag: tag_3
2025-01-07 20:48:15,181 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 20:48:15,182 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 20:48:15,183 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 20:48:15,184 [INFO] main           :68        Reading tag: tag_4
2025-01-07 20:48:15,197 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 20:48:15,199 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 20:48:15,200 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 20:48:15,201 [INFO] main           :68        Reading tag: tag_5
2025-01-07 20:48:15,213 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 20:48:15,215 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 20:48:15,216 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 20:48:15,218 [INFO] main           :99        Data after conversion: [['tag_1', 123], ['tag_2', 2147483647], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 20:48:15,517 [INFO] main           :155       No messages in the queue.
2025-01-07 20:48:15,609 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 20:48:20,860 [INFO] main           :55        Modbus Device Connected
2025-01-07 20:48:20,862 [INFO] main           :63        Getting Tags Data...
2025-01-07 20:48:20,863 [INFO] main           :68        Reading tag: tag_1
2025-01-07 20:48:20,889 [INFO] main           :85        Converting data for tag tag_1 - High Word: 123, Low Word: 0
2025-01-07 20:48:20,891 [INFO] main           :87        Converted value for tag_1: 123
2025-01-07 20:48:20,893 [INFO] main           :94        Converted tag_1 into signed: 123
2025-01-07 20:48:20,895 [INFO] main           :68        Reading tag: tag_2
2025-01-07 20:48:20,901 [INFO] main           :85        Converting data for tag tag_2 - High Word: 65535, Low Word: 32767
2025-01-07 20:48:20,903 [INFO] main           :87        Converted value for tag_2: 2147483647
2025-01-07 20:48:20,905 [INFO] main           :94        Converted tag_2 into signed: 2147483647
2025-01-07 20:48:20,907 [INFO] main           :68        Reading tag: tag_3
2025-01-07 20:48:20,925 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 20:48:20,927 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 20:48:20,929 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 20:48:20,930 [INFO] main           :68        Reading tag: tag_4
2025-01-07 20:48:20,937 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 20:48:20,939 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 20:48:20,941 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 20:48:20,943 [INFO] main           :68        Reading tag: tag_5
2025-01-07 20:48:20,953 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 20:48:20,955 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 20:48:20,957 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 20:48:20,959 [INFO] main           :99        Data after conversion: [['tag_1', 123], ['tag_2', 2147483647], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 20:48:21,237 [INFO] main           :155       No messages in the queue.
2025-01-07 20:48:21,321 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 20:48:26,560 [INFO] main           :55        Modbus Device Connected
2025-01-07 20:48:26,561 [INFO] main           :63        Getting Tags Data...
2025-01-07 20:48:26,563 [INFO] main           :68        Reading tag: tag_1
2025-01-07 20:48:26,601 [INFO] main           :85        Converting data for tag tag_1 - High Word: 123, Low Word: 0
2025-01-07 20:48:26,603 [INFO] main           :87        Converted value for tag_1: 123
2025-01-07 20:48:26,605 [INFO] main           :94        Converted tag_1 into signed: 123
2025-01-07 20:48:26,607 [INFO] main           :68        Reading tag: tag_2
2025-01-07 20:48:26,626 [INFO] main           :85        Converting data for tag tag_2 - High Word: 65535, Low Word: 32767
2025-01-07 20:48:26,627 [INFO] main           :87        Converted value for tag_2: 2147483647
2025-01-07 20:48:26,629 [INFO] main           :94        Converted tag_2 into signed: 2147483647
2025-01-07 20:48:26,631 [INFO] main           :68        Reading tag: tag_3
2025-01-07 20:48:26,637 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 20:48:26,639 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 20:48:26,641 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 20:48:26,643 [INFO] main           :68        Reading tag: tag_4
2025-01-07 20:48:26,653 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 20:48:26,655 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 20:48:26,657 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 20:48:26,659 [INFO] main           :68        Reading tag: tag_5
2025-01-07 20:48:26,678 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 20:48:26,679 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 20:48:26,681 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 20:48:26,683 [INFO] main           :99        Data after conversion: [['tag_1', 123], ['tag_2', 2147483647], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 20:48:26,974 [INFO] main           :135       Received message: ['tag_1', '123']
2025-01-07 20:48:26,997 [INFO] main           :146       Tag Written successfully!
2025-01-07 20:48:27,086 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 20:48:32,339 [INFO] main           :55        Modbus Device Connected
2025-01-07 20:48:32,341 [INFO] main           :63        Getting Tags Data...
2025-01-07 20:48:32,343 [INFO] main           :68        Reading tag: tag_1
2025-01-07 20:48:32,365 [INFO] main           :85        Converting data for tag tag_1 - High Word: 123, Low Word: 0
2025-01-07 20:48:32,367 [INFO] main           :87        Converted value for tag_1: 123
2025-01-07 20:48:32,369 [INFO] main           :94        Converted tag_1 into signed: 123
2025-01-07 20:48:32,371 [INFO] main           :68        Reading tag: tag_2
2025-01-07 20:48:32,377 [INFO] main           :85        Converting data for tag tag_2 - High Word: 65535, Low Word: 32767
2025-01-07 20:48:32,379 [INFO] main           :87        Converted value for tag_2: 2147483647
2025-01-07 20:48:32,381 [INFO] main           :94        Converted tag_2 into signed: 2147483647
2025-01-07 20:48:32,383 [INFO] main           :68        Reading tag: tag_3
2025-01-07 20:48:32,389 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 20:48:32,391 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 20:48:32,393 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 20:48:32,395 [INFO] main           :68        Reading tag: tag_4
2025-01-07 20:48:32,405 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 20:48:32,407 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 20:48:32,409 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 20:48:32,411 [INFO] main           :68        Reading tag: tag_5
2025-01-07 20:48:32,417 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 20:48:32,419 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 20:48:32,421 [INFO] main           :94        Converted tag_5 into signed: 900
2025-01-07 20:48:32,423 [INFO] main           :99        Data after conversion: [['tag_1', 123], ['tag_2', 2147483647], ['tag_3', 131401684], ['tag_4', 131532758], ['tag_5', 900]]
2025-01-07 20:48:32,721 [INFO] main           :135       Received message: ['tag_1', '123123123123']
2025-01-07 20:48:32,723 [ERROR] main           :148       Tag not written: 'i' format requires -2147483648 <= number <= 2147483647
2025-01-07 20:48:32,809 [INFO] rabbit_mq      :29        Message published successfully.
2025-01-07 20:48:38,074 [INFO] main           :55        Modbus Device Connected
2025-01-07 20:48:38,075 [INFO] main           :63        Getting Tags Data...
2025-01-07 20:48:38,076 [INFO] main           :68        Reading tag: tag_1
2025-01-07 20:48:38,105 [INFO] main           :85        Converting data for tag tag_1 - High Word: 123, Low Word: 0
2025-01-07 20:48:38,106 [INFO] main           :87        Converted value for tag_1: 123
2025-01-07 20:48:38,107 [INFO] main           :94        Converted tag_1 into signed: 123
2025-01-07 20:48:38,108 [INFO] main           :68        Reading tag: tag_2
2025-01-07 20:48:38,121 [INFO] main           :85        Converting data for tag tag_2 - High Word: 65535, Low Word: 32767
2025-01-07 20:48:38,122 [INFO] main           :87        Converted value for tag_2: 2147483647
2025-01-07 20:48:38,123 [INFO] main           :94        Converted tag_2 into signed: 2147483647
2025-01-07 20:48:38,125 [INFO] main           :68        Reading tag: tag_3
2025-01-07 20:48:38,137 [INFO] main           :85        Converting data for tag tag_3 - High Word: 2004, Low Word: 2005
2025-01-07 20:48:38,138 [INFO] main           :87        Converted value for tag_3: 131401684
2025-01-07 20:48:38,139 [INFO] main           :94        Converted tag_3 into signed: 131401684
2025-01-07 20:48:38,140 [INFO] main           :68        Reading tag: tag_4
2025-01-07 20:48:38,153 [INFO] main           :85        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 20:48:38,154 [INFO] main           :87        Converted value for tag_4: 131532758
2025-01-07 20:48:38,155 [INFO] main           :94        Converted tag_4 into signed: 131532758
2025-01-07 20:48:38,157 [INFO] main           :68        Reading tag: tag_5
2025-01-07 20:48:38,169 [INFO] main           :85        Converting data for tag tag_5 - High Word: 900, Low Word: 0
2025-01-07 20:48:38,170 [INFO] main           :87        Converted value for tag_5: 900
2025-01-07 20:48:38,171 [INFO] main           :94        Converted tag_5 into signed: 900
