2025-01-07 22:35:40,480 [INFO] logger         :39        Logger initialized successfully!
2025-01-07 22:35:41,138 [INFO] main           :56        Modbus Device Connected
2025-01-07 22:35:41,139 [INFO] main           :64        Getting Tags Data...
2025-01-07 22:35:41,141 [INFO] main           :69        Reading tag: tag_1
2025-01-07 22:35:41,161 [INFO] main           :86        Converting data for tag tag_1 - High Word: 65535, Low Word: 65535
2025-01-07 22:35:41,162 [INFO] main           :88        Converted value for tag_1: 4294967295
2025-01-07 22:35:41,163 [INFO] main           :95        Converted tag_1 into signed: -1
2025-01-07 22:35:41,164 [INFO] main           :69        Reading tag: tag_2
2025-01-07 22:35:41,177 [INFO] main           :86        Converting data for tag tag_2 - High Word: 23, Low Word: 0
2025-01-07 22:35:41,178 [INFO] main           :88        Converted value for tag_2: 23
2025-01-07 22:35:41,179 [INFO] main           :95        Converted tag_2 into signed: 23
2025-01-07 22:35:41,180 [INFO] main           :69        Reading tag: tag_3
2025-01-07 22:35:41,189 [INFO] main           :86        Converting data for tag tag_3 - High Word: 12, Low Word: 0
2025-01-07 22:35:41,190 [INFO] main           :88        Converted value for tag_3: 12
2025-01-07 22:35:41,191 [INFO] main           :95        Converted tag_3 into signed: 12
2025-01-07 22:35:41,192 [INFO] main           :69        Reading tag: tag_4
2025-01-07 22:35:41,201 [INFO] main           :86        Converting data for tag tag_4 - High Word: 2006, Low Word: 2007
2025-01-07 22:35:41,202 [INFO] main           :88        Converted value for tag_4: 131532758
2025-01-07 22:35:41,203 [INFO] main           :95        Converted tag_4 into signed: 131532758
2025-01-07 22:35:41,204 [INFO] main           :69        Reading tag: tag_5
2025-01-07 22:35:41,221 [INFO] main           :86        Converting data for tag tag_5 - High Word: 57127, Low Word: 33168
2025-01-07 22:35:41,222 [INFO] main           :88        Converted value for tag_5: 2173755175
2025-01-07 22:35:41,224 [INFO] main           :95        Converted tag_5 into signed: -2121212121
2025-01-07 22:35:41,225 [INFO] main           :100       Data after conversion: [['tag_1', -1], ['tag_2', 23], ['tag_3', 12], ['tag_4', 131532758], ['tag_5', -2121212121]]
2025-01-07 22:35:41,493 [INFO] main           :191       No messages in the queue.
