2025-01-10 00:44:18,723 [INFO] logger         :39        Logger initialized successfully!
2025-01-10 00:44:19,430 [INFO] main           :32        Modbus Device Connected
2025-01-10 00:44:19,432 [INFO] main           :44        Getting Tags Data...
2025-01-10 00:44:19,434 [INFO] main           :49        Reading tag: tag_1
2025-01-10 00:44:19,449 [INFO] main           :68        Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-10 00:44:19,450 [INFO] main           :70        Converted value for tag_1: 1230
2025-01-10 00:44:19,452 [INFO] main           :80        Converted tag_1 into signed: 1230
2025-01-10 00:44:19,453 [INFO] main           :49        Reading tag: tag_2
2025-01-10 00:44:19,461 [INFO] main           :68        Converting data for tag tag_2 - High Word: 10, Low Word: 0
2025-01-10 00:44:19,462 [INFO] main           :70        Converted value for tag_2: 10
2025-01-10 00:44:19,464 [INFO] main           :80        Converted tag_2 into signed: 10
2025-01-10 00:44:19,465 [INFO] main           :49        Reading tag: tag_3
2025-01-10 00:44:19,477 [INFO] main           :68        Converting data for tag tag_3 - High Word: 12340, Low Word: 0
2025-01-10 00:44:19,478 [INFO] main           :70        Converted value for tag_3: 12340
2025-01-10 00:44:19,479 [INFO] main           :80        Converted tag_3 into signed: 12340
2025-01-10 00:44:19,481 [INFO] main           :49        Reading tag: tag_4
2025-01-10 00:44:19,497 [INFO] main           :68        Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-10 00:44:19,498 [INFO] main           :70        Converted value for tag_4: 10
2025-01-10 00:44:19,499 [INFO] main           :80        Converted tag_4 into signed: 10
2025-01-10 00:44:19,501 [INFO] main           :49        Reading tag: tag_5
2025-01-10 00:44:19,513 [INFO] main           :68        Converting data for tag tag_5 - High Word: 20046, Low Word: 16717
2025-01-10 00:44:19,514 [INFO] main           :70        Converted value for tag_5: 1095585358
2025-01-10 00:44:19,515 [INFO] main           :80        Converted tag_5 into signed: 1095585358
2025-01-10 00:44:19,517 [INFO] main           :99        ASCII Data: MANN
2025-01-10 00:44:19,518 [INFO] main           :89        Data after conversion: [['tag_1', 1230], ['tag_2', 10], ['tag_3', 12340], ['tag_4', 10], ['tag_5', 'MANN']]
2025-01-10 00:44:19,520 [INFO] main           :206       TAG 2 Value Moderate
2025-01-10 00:44:19,813 [INFO] main           :169       No messages in the queue.
2025-01-10 00:44:19,894 [INFO] rabbit_mq      :35        Message published successfully.
