2025-01-12 13:15:57,224 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 13:15:58,647 [INFO] main           :67        Modbus Device Connected
2025-01-12 13:15:58,648 [INFO] main           :78        Getting Tags Data...
2025-01-12 13:15:58,650 [INFO] main           :84        Reading tag: tag_1
2025-01-12 13:15:58,665 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 13:15:58,666 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-12 13:15:58,668 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-12 13:15:58,669 [INFO] main           :84        Reading tag: tag_2
2025-01-12 13:15:58,677 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 13:15:58,679 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-12 13:15:58,681 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-12 13:15:58,682 [INFO] main           :84        Reading tag: tag_3
2025-01-12 13:15:58,709 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 13:15:58,710 [INFO] main           :106       Converted value for tag_3: 20
2025-01-12 13:15:58,712 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-12 13:15:58,713 [INFO] main           :84        Reading tag: tag_4
2025-01-12 13:15:58,734 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 13:15:58,736 [INFO] main           :106       Converted value for tag_4: 10
2025-01-12 13:15:58,737 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-12 13:15:58,739 [INFO] main           :84        Reading tag: tag_5
2025-01-12 13:15:58,753 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 13:15:58,754 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-12 13:15:58,756 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-12 13:15:58,757 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 13:15:58,760 [CRITICAL] main           :259       tag_2 VALUE EXCEEDED 1500!
2025-01-12 13:15:58,763 [CRITICAL] main           :260       tag_2 VALUE: 12900
2025-01-12 13:15:58,766 [INFO] smtp_email     :15        Connecting to SMTP
2025-01-12 13:15:58,767 [INFO] smtp_email     :19        Connected to SMTP!
2025-01-12 13:16:05,127 [INFO] main           :271       previous value: 0
2025-01-12 13:16:05,129 [INFO] main           :272       Notification Sent
