2025-01-12 13:45:29,817 [INFO] logger         :39        Logger initialized successfully!
2025-01-12 13:45:30,082 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 13:45:30,085 [INFO] rabbit_mq      :37        Message published successfully.
2025-01-12 13:45:31,339 [INFO] rabbit_mq      :20        Connected to RabbitMQ
2025-01-12 13:45:31,341 [INFO] main           :67        Modbus Device Connected
2025-01-12 13:45:31,343 [INFO] main           :78        Getting Tags Data...
2025-01-12 13:45:31,345 [INFO] main           :84        Reading tag: tag_1
2025-01-12 13:45:31,379 [INFO] main           :104       Converting data for tag tag_1 - High Word: 1230, Low Word: 0
2025-01-12 13:45:31,380 [INFO] main           :106       Converted value for tag_1: 1230
2025-01-12 13:45:31,382 [INFO] main           :114       Converted tag_1 into signed: 1230
2025-01-12 13:45:31,383 [INFO] main           :84        Reading tag: tag_2
2025-01-12 13:45:31,394 [INFO] main           :104       Converting data for tag tag_2 - High Word: 12900, Low Word: 0
2025-01-12 13:45:31,396 [INFO] main           :106       Converted value for tag_2: 12900
2025-01-12 13:45:31,398 [INFO] main           :114       Converted tag_2 into signed: 12900
2025-01-12 13:45:31,399 [INFO] main           :84        Reading tag: tag_3
2025-01-12 13:45:31,406 [INFO] main           :104       Converting data for tag tag_3 - High Word: 20, Low Word: 0
2025-01-12 13:45:31,407 [INFO] main           :106       Converted value for tag_3: 20
2025-01-12 13:45:31,410 [INFO] main           :114       Converted tag_3 into signed: 20
2025-01-12 13:45:31,412 [INFO] main           :84        Reading tag: tag_4
2025-01-12 13:45:31,422 [INFO] main           :104       Converting data for tag tag_4 - High Word: 10, Low Word: 0
2025-01-12 13:45:31,423 [INFO] main           :106       Converted value for tag_4: 10
2025-01-12 13:45:31,425 [INFO] main           :114       Converted tag_4 into signed: 10
2025-01-12 13:45:31,426 [INFO] main           :84        Reading tag: tag_5
2025-01-12 13:45:31,438 [INFO] main           :104       Converting data for tag tag_5 - High Word: 25185, Low Word: 25185
2025-01-12 13:45:31,440 [INFO] main           :106       Converted value for tag_5: 1650549345
2025-01-12 13:45:31,442 [INFO] main           :114       Converted tag_5 into signed: 1650549345
2025-01-12 13:45:31,443 [INFO] main           :124       Data after conversion: [['tag_1', 1230], ['tag_2', 12900], ['tag_3', 20], ['tag_4', 10], ['tag_5', 'abab']]
2025-01-12 13:45:31,445 [CRITICAL] main           :259       tag_2 VALUE EXCEEDED 1500!
2025-01-12 13:45:31,447 [CRITICAL] main           :260       tag_2 VALUE: 12900
2025-01-12 13:45:31,448 [INFO] main           :271       previous value: 0
2025-01-12 13:45:31,450 [INFO] main           :272       Notification Sent
